id1	id3 	 s 	 delta* 	 gap real_cost gap_cycletime
0 0 686.0 0 0 0
610 110 686.0186114724545 691.1546020979027 0.007431030061665893 0.05137025460950766 0.1486161641425245
692 126 686.4922374821367 691.2196733868234 0.006839267003966022 0.059993996687638676 0.11626401455181581
578 104 687.3097438755674 691.3069950082313 0.005782165031638817 0.07294803435044367 0.12720370094891062
452 83 687.3398966341268 691.5517097076464 0.0060903805375596915 0.05977111549409174 0.10353333284737452
915 159 687.3781629748802 691.6836604798993 0.006224662733874543 0.053350273515494366 0.08714266401085133
418 72 687.415689508067 691.6462363433723 0.006116633927875533 0.05380625570944652 0.10397965764227236
89 16 687.456727307761 691.6292437791682 0.006032880345845342 0.03140058097511457 0.07239246845998318
263 43 687.4880526357877 691.7616982997894 0.006177915999838497 0.03748336607662259 0.09884376964887144
426 73 691.0238866350893 691.8697480408907 0.0012225731912640834 0.0656703882382531 0.02689578911748073
641 114 691.0543141743109 691.7872597093848 0.0010594955671513824 0.07711257615150476 0.0201297894241629
437 76 691.0825001538286 691.9529195062789 0.0012579170170585777 0.08276522389777873 0.027673306601109407
170 27 691.1175858418127 692.1040125264166 0.0014252578611747813 0.051539069151750376 0.02280344433747888
293 48 691.1488078616333 692.0910471096915 0.0013614382847361808 0.03221799008613594 0.019059584058269477
181 28 691.1824474450683 692.0851043833945 0.0013042571392003059 0.03733237842376046 0.019563285824410307
560 100 691.2348984039079 692.0807927471071 0.0012222479688268587 0.0538669132834797 0.024444226961726087
191 30 691.2919310937507 692.1157069768283 0.001190228562613978 0.04266452038355361 0.02023328988320536
149 25 691.6221889235933 692.2832227564161 9.548603968630105E-4 0.04859076821680172 0.015277312085448195
116 20 691.6489933647977 692.2498138308392 8.679243447054033E-4 0.06343541719810673 0.014754264628774121
381 65 691.6841935791932 692.3302065704614 9.330995313180233E-4 0.07355857314984383 0.02146062644924066
802 140 691.7228923545937 692.7214487834613 0.0014414977775283428 0.08442166373300243 0.030270502465140688
784 136 691.751825900565 692.752353734956 0.001444279227629803 0.0931378690817082 0.03610583264423927
50 10 691.8051280068591 692.749663615404 0.0013634587761693839 0.06372971877751629 0.0231780936728314
270 45 691.8432532789342 692.7543532027366 0.0013151846965526281 0.04148779994769967 0.023672629837241124
32 3 691.8803591113426 692.9247233169764 0.0015071827725160099 0.056392659574940024 0.028635611901113987
247 41 691.9170844829371 692.8982193839013 0.0014159870432869563 0.05035293586040315 0.024071062797129575
363 59 691.9436793295461 692.9503785345314 0.0014527724295559875 0.049525352345817744 0.026149126240727447
342 56 691.965614917127 692.6766924695154 0.0010265648608057572 0.048084510998849646 0.015398015588998006
214 36 691.9929799724414 692.6128887323121 8.950292002294182E-4 0.05914990852503708 0.015215036551319177
884 154 692.0365198949286 692.4957539008936 6.631578654138513E-4 0.031147529041307742 0.00862080313104619
820 142 692.0726602786605 691.8234793575461 3.601799137342307E-4 0.09725152069452012 0.009724546304425851
897 156 692.1074490273448 691.7270183597199 5.499722542674227E-4 0.10513176557006397 0.015398724220623935
660 120 692.1365206545937 691.5757571405288 8.108490042847764E-4 0.0789447924267289 0.017027297865561224
566 101 692.161911299462 691.5590863236705 8.716897626146197E-4 0.05819923512052154 0.013946614571380802
850 147 692.1924243334768 691.5589216999701 9.16050120428445E-4 0.08020471311989491 0.019236451197606263
899 158 692.2212899370111 691.4604344012773 0.001100360191096927 0.08209089268595639 0.025307491313561827
715 129 692.2492915906998 691.2766770712693 0.0014069829804633305 0.034086185493841833 0.01829024664338093
653 118 692.2744923109448 691.2165896844327 0.0015304936864941358 0.08556512089228815 0.04132202900993976
717 130 692.3024666183427 691.4024669914115 0.0013017014978952076 0.08308989176488922 0.02733487294602342
307 49 692.3367487041434 691.4372439962409 0.0013009202436126538 0.05119347618530351 0.019513220134364472
872 152 692.3743698709305 691.4639336787042 0.0013166792190920172 0.08625823633629298 0.03028266691232225
id1	id3 	 s 	 delta* 	 gap real_cost gap_cycletime
0 0 686.0 0 0 0
512 92 686.0113033473975 686.0530500113243 6.085048951551528E-5 0.07169713702134002 0.0012778205487092222
34 4 686.0593102375365 686.2177816830967 2.3093462424071172E-4 0.07076067866797976 0.004387621594324407
608 108 686.108315927133 686.4057217686291 4.33279956830348E-4 0.027724123867244196 0.005632476194988425
82 15 686.1524673641883 686.4948898180141 4.987982560462112E-4 0.07201123234011383 0.010973220604752299
826 144 686.209192498629 686.5156965876074 4.464633372578283E-4 0.08760920777207439 0.01160767764943314
632 113 686.2366750829278 686.5687028662727 4.8360460061568094E-4 0.11614913912948917 0.014507656900917959
283 46 686.2858249714013 686.9535634296516 9.720285239027457E-4 0.06914017539629319 0.020411967727412543
609 109 686.3205765003839 687.4457407293875 0.001636731689994499 0.0688540936937287 0.03273362235853494
291 47 686.3540994629033 687.4627128338394 0.0016126160011882826 0.06121755480569606 0.030638768503914896
624 112 686.3856468430246 687.5227910917248 0.0016539731677760684 0.06883335175242267 0.03638628625996139
