id1	id3 	 s 	 delta* 	 gap real_cost gap_cycletime
0 0 651.0 0 0 0
497 255 651.0104041293924 651.0074410753247 4.551490322265539E-6 0.19080563781469817 3.231454819470636E-4
820 433 651.0477800329215 651.0200202829589 4.264039368653843E-5 0.19396110122857607 0.00302737101974241
699 368 651.08979437099 651.0951298117602 8.194564090387712E-6 0.12161490766432548 3.687439559828294E-4
772 409 651.1227085008452 651.1175831625724 7.871601697384096E-6 0.15015141219245326 4.565385684908299E-4
553 289 651.1702986677132 651.1442029422931 4.007672233302559E-5 0.1518871794369845 0.002204150461551148
407 201 651.2551850885183 651.2507923034069 6.7451512739241544E-6 0.12191974596997612 3.2375723130241286E-4
344 161 651.2772444213717 651.290126652174 1.9779557949775972E-5 0.061169064838260664 5.933688882506595E-4
264 123 651.3464773161093 651.2977825362965 7.476576938913393E-5 0.1567379464435093 0.0038129341021453556
366 176 651.6114895449105 651.6344890777299 3.529514352743669E-5 0.11316098657204673 0.0016941146686932772
573 302 651.6926978981643 651.6755048044249 2.638290623571195E-5 0.15933929829751944 0.0015301603545710542
534 275 651.7598407117772 651.7860937530863 4.027861527079156E-5 0.13746426951979349 0.0022152547894242944
642 336 651.7837316042084 651.8149474492861 4.78906554689132E-5 0.12042466001757811 0.0026339046580275776
854 449 651.8105345116724 651.8168159246593 9.6367765198354E-6 0.05807877123073059 2.794581317446436E-4
720 381 651.8347502498324 651.8287752426631 9.166528690017128E-6 0.08960334427936434 4.399799825953782E-4
422 211 651.9063100727327 651.8720408487605 5.257047675727937E-5 0.22658892766992306 0.003942657758004112
360 170 652.1658462309776 652.1605696617017 8.090905095111521E-6 0.18581337934424108 5.906172749003473E-4
358 169 652.3244576418123 652.2669815009856 8.811750779476282E-5 0.1792028300247883 0.005022538290840158
363 173 652.5695543930065 652.7238261755713 2.3635077559329548E-4 0.0899930121031031 0.009453743264089525
425 213 652.5913063480835 652.8532548836166 4.012364701769964E-4 0.19815800263531358 0.026079535472762125
365 175 652.6147387657705 652.9402322906369 4.985043175000593E-4 0.08667861779909383 0.02043805624435529
856 451 652.6508421889838 652.9673183462163 4.8467380884244894E-4 0.20708046400316069 0.03828800238036298
844 445 652.68370823207 652.9697338514045 4.380380965706443E-4 0.15839148546436793 0.024091337912981577
730 386 652.708889567136 652.9727899501967 4.0415218998758075E-4 0.2280853112756181 0.030310431178767062
910 469 652.7357193677211 652.9757917813981 3.6765898016228937E-4 0.16607256378876092 0.02095590071036691
852 448 652.7592994542676 652.995055391992 3.610378605130427E-4 0.18554329441382358 0.01877337050247953
864 455 652.7884698025414 653.0016437790395 3.2645243473568107E-4 0.18973378230460186 0.021218731731144087
802 426 652.8143797509455 653.0253426475215 3.2305468532157176E-4 0.18036757559418326 0.01841353209401041
808 429 652.8422742165525 653.03652654475 2.97460127116219E-4 0.19801765848464292 0.02141644428451139
783 417 652.8656137025831 653.0982371905907 3.56184529004748E-4 0.11835905405540306 0.015671635809612307
649 339 652.8932262275539 653.122245690758 3.5065328843888533E-4 0.1697921495818004 0.020687890423246993
653 342 652.916243340616 653.1354958581853 3.3569223990992885E-4 0.16174739256427 0.022154991340344484
545 283 652.9437236224638 653.139190573496 2.9927303988679517E-4 0.1253559312570761 0.014963189081871829
384 189 652.9723966655616 653.1509895610496 2.7343278712328457E-4 0.11736811986835173 0.01285094489715517
625 325 653.0008260610881 653.1562153438587 2.3790523479708597E-4 0.17604714464170107 0.015701248403922816
753 399 653.0313658495602 653.1701864734185 2.125336194658054E-4 0.11627228438548878 0.009988772415181158
749 396 653.0550609002579 653.1919942806115 2.0963726064103074E-4 0.1923953493120275 0.013835617688480515
620 322 653.0852299522721 653.1974506526299 1.718021101362467E-4 0.11855516629328937 0.007215465999918904
509 258 653.1133763633068 653.2029126676027 1.3707272665136478E-4 0.10324446943119238 0.005482741171445189
442 223 653.1472866545498 653.2146787993242 1.031699791227966E-4 0.17364223109968618 0.006912170074255317
566 296 653.1747303816375 653.2536536092388 1.2081559309351854E-4 0.1216455595373635 0.004953286251978158
695 365 653.1990871866135 653.269660088486 1.0803027629199659E-4 0.11314958881301954 0.004429105045187678
698 367 653.220975395443 653.2911404570939 1.074024386765381E-4 0.13710702704494496 0.0049403584126397745
450 228 653.2555193796795 653.2950527046117 6.051373689201517E-5 0.16853235287709334 0.002965079412135943
482 248 653.2922592707289 653.3131281861316 3.194320533657497E-5 0.16330034213521238 0.0019484741961212659
677 353 653.3196151650277 653.3311450139344 1.764778702906601E-5 0.19266667564168102 0.0010588334101970577
605 316 653.3434565707587 653.3389069186377 6.963693839170615E-6 0.1542984707485581 4.1084505946985944E-4
331 157 653.3726081387039 653.3905260151311 2.7422920464530987E-5 0.14326745472156519 0.0012339928985056262
778 412 653.4077191374555 653.4437855337635 5.519433669193247E-5 0.14679899444984584 0.0029252084481115386
648 338 653.433628075818 653.4482251516208 2.233853462445746E-5 0.09548478536202888 8.711762851052345E-4
901 465 653.4682072601156 653.5178353506981 7.593991762419357E-5 0.12217370312722955 0.0037209410865100584
544 282 653.4995763115386 653.5380093251979 5.880761808939659E-5 0.15909896462447093 0.003469540496674766
419 208 653.5255949357293 653.5520417779281 4.046631409326378E-5 0.13533522988175867 0.001901857649062585
381 187 653.5480565316475 653.5767724957768 4.3936635048514386E-5 0.14194380374578175 0.0024603749188076385
417 206 653.572184088716 653.6258955913167 8.217468579971968E-5 0.07753527493912604 0.003122543733295637
560 294 653.6087052449082 653.6266827835948 2.7504291302913096E-5 0.09609528697266392 0.0012101519331468278
496 254 653.6454771467163 653.6376388578975 1.1991795381436045E-5 0.121394082826393 6.115626989059773E-4
650 340 653.6765769350051 653.6566076449536 3.055012344080199E-5 0.1887253934995165 0.0022606372590087418
624 324 653.7081488432248 653.6620147506336 7.057790042880147E-5 0.13136613891190013 0.003740512786745792
702 370 653.7317788924606 653.6660772839996 1.0051249520861237E-4 0.12816828725253743 0.0045229222011097595
627 326 653.75440709644 653.6754483979919 1.2079189855090071E-4 0.14029968431674794 0.006401771318339768
804 428 653.7862170851909 653.7474373606929 5.9319122770959766E-5 0.141425819988807 0.0030251810153079815
634 331 653.8114964167772 653.7596470056709 7.930959236136846E-5 0.1963840859132434 0.005789415480560796
577 303 653.842644367728 653.7656876373699 1.1771301524898333E-4 0.1859438789592905 0.008357358646216444
829 438 653.8778174912926 653.7821791195967 1.462847638715549E-4 0.11769728319802547 0.006582611600356142
838 441 653.9068929857808 653.8236292260078 1.2734896086817333E-4 0.13335713101815916 0.006239905445128124
762 403 653.9301612040696 653.826548506413 1.5847123047121428E-4 0.15740304276843725 0.009666441923666972
