id1	id3 	 s 	 delta* 	 gap real_cost gap_cycletime
0 0 686.0 0 0 0
856 439 686.0210625442952 686.0300155419117 1.3050445918738848E-5 0.20699155211673026 0.0010831539318730415
414 176 686.0554542911195 686.0559412401943 7.097804209924677E-7 0.0536164382957444 2.0583046581620173E-5
712 350 686.0851538864068 686.057964990933 3.963060974621998E-5 0.17560888218799625 0.002417394272593905
709 347 686.1076363893717 686.0693074951538 5.586737928539182E-5 0.15700300929119188 0.003631271165696065
420 180 686.1420410558059 686.1599696230713 2.6128844670609594E-5 0.09681486595707992 0.00120189194568775
817 418 686.1823480905999 686.1863894454823 5.889587646334217E-6 0.14298194349676968 3.1213887297907423E-4
793 401 686.2046155693313 686.1968097411502 1.1375494712671753E-5 0.11355823759825329 5.573829191082029E-4
834 426 686.2408054057184 686.1994880068742 6.0211934818393616E-5 0.1271365834862034 0.003070718158651413
584 269 686.2685684143015 686.2057908880222 9.148498469836376E-5 0.18256519397788096 0.005854861904136459
443 193 686.2979188242296 686.2255680730007 1.0543289931919214E-4 0.13633272734984878 0.0059040676239899
872 445 686.3351625599662 686.2746540123259 8.816957946291556E-5 0.17789266128365241 0.005642682792623845
706 345 686.3622067336381 686.3064035140324 8.130948410220228E-5 0.11639604236671523 0.003740126574872673
641 310 686.3927394804741 686.3235414380229 1.0082422978858427E-4 0.16661524107979422 0.00544434483920985
649 315 686.422909737213 686.332900598332 1.3114501549105206E-4 0.16977612525844465 0.008130746514769218
609 285 686.4597278259565 686.4102627216201 7.206346848639474E-5 0.13828082382820794 0.0038192506778752587
657 323 686.4868563830233 686.4181559328304 1.0008542110838407E-4 0.1088842527797041 0.005304372481440594
671 330 686.5087771658754 686.4505669367582 8.479886523652705E-5 0.1323985693979949 0.004239817986748514
771 388 686.5384793673073 686.4706983234148 9.873843713659868E-5 0.15741971539528338 0.005331716173253276
415 177 686.573804461908 686.4964940556265 1.1261587925205337E-4 0.1382076497333554 0.005968464802859752
812 414 686.6064212872932 686.4966638387576 1.598805271999695E-4 0.12687280380652355 0.007833914992709334
667 328 686.6373899518329 686.5162123539915 1.7651090485675908E-4 0.1311560943022903 0.010413836220410675
358 146 686.6719619394288 686.5979138891975 1.0784776465733643E-4 0.17920344812896974 0.006470670478215682
776 391 686.7085585813763 686.6161784399152 1.3454407915503694E-4 0.14897303294323438 0.0068615436940780965
800 406 686.7332191261947 686.630074291099 1.5021893004348968E-4 0.1745695929629016 0.009163078692628846
422 182 686.7729769729722 686.6396783923327 1.9413177658413373E-4 0.2266002138722617 0.015335937677376723
462 204 686.7958250697347 686.6467204501123 2.171489576542467E-4 0.16991158880854648 0.01302854582950103
404 169 686.8183491221629 686.6555073345015 2.3715208852469918E-4 0.13513646267447765 0.012331543924287201
553 255 686.8437454817838 686.662275608321 2.642782047434049E-4 0.15189592671335056 0.015327679108812626
644 313 686.8674162345033 686.6679623757796 2.904662364523554E-4 0.2028737248697438 0.02178430359265165
814 416 686.8934407757195 686.6848476681148 3.037683273673639E-4 0.10422939231956257 0.014580455029954042
435 186 686.925504576764 686.7531259334879 2.5100525467827044E-4 0.12805472175960148 0.014055880309142803
544 247 686.9497261432049 686.7697992663747 2.6199008317259325E-4 0.15910936369002196 0.0162428996887055
334 135 686.9774506661122 686.784916245953 2.803416551598028E-4 0.14851338471122816 0.014857665543602263
