id1	id3 	 s 	 delta* 	 gap real_cost gap_cycletime
0 0 644.0 0 0 0
385 163 644.0213574158382 644.0240650896277 4.204305298896396E-6 0.182320408375761 2.732710429834082E-4
875 433 644.0597824851411 644.026791557474 5.1226017457046395E-5 0.10845045475116774 0.0018953036131936496
569 256 644.0899694422957 644.0336539768283 8.744180543926089E-5 0.1318409716613245 0.004546830810449796
438 190 644.1144473709816 644.1218136464319 1.143615274973165E-5 0.13300430481032552 6.175328133665969E-4
444 194 644.1388894753568 644.1364383004261 3.805366045043842E-6 0.13485898458628923 2.0928854057294878E-4
185 80 644.2929863534184 644.2886413053121 6.74394646706625E-6 0.12336259150299739 3.2369928723445187E-4
79 38 644.3329055690157 644.2983183627094 5.368197513557782E-5 0.12131226468670099 0.0022008920386488275
189 83 644.3610805849561 644.3459400795066 2.3497479393796147E-5 0.078132152287666 7.753930415980655E-4
178 74 644.4321195364923 644.4343825494869 3.5116267162079325E-6 0.12144471857006321 1.5801825497579282E-4
219 94 644.4557692854966 644.4660903355575 1.6014884593195836E-5 0.11627612195347917 7.526760784574737E-4
95 44 644.5654466055397 644.5335909541182 4.942434633142221E-5 0.14548017954171305 0.0024711390710899666
297 123 644.6726736469004 644.6722500896344 6.570117853602912E-7 0.13428302824942337 3.087858149891189E-5
225 98 644.6967431291318 644.687187275927 1.4822464899882925E-5 0.1291013735491526 7.262779730091225E-4
197 87 644.7292027149084 644.7060970518356 3.5839063998995746E-5 0.14948859674871068 0.0019352481019876844
87 42 644.756195220529 644.7767029771398 3.180598262340683E-5 0.10697804631263054 0.0013676147601509034
239 106 644.786408828142 644.7863234437217 1.3242281549762615E-7 0.10186562122153706 5.031910975991104E-6
172 69 644.8120204261169 644.8739567291143 9.60440445006849E-5 0.05022547570377506 0.0023049874044434177
181 77 644.8323529363315 644.8783156892727 7.127352838963037E-5 0.064455645726929 0.0022094121465594443
3 1 644.9447198215391 644.8970592515922 7.390415146609684E-5 0.1438184430681024 0.0035472870817787523
10 6 645.1034421748445 645.0209538265568 1.2788475753904263E-4 0.19279198936218328 0.007033434050714475
179 75 645.1382238144047 645.1241239783803 2.1856004914823908E-5 0.06869488118196823 6.993708381683705E-4
22 15 645.1694564570162 645.1304046820273 6.053314912055383E-5 0.17032678964809853 0.002784435661628184
83 41 645.196109966827 645.1495203531948 7.221521858472462E-5 0.0731765232349012 0.0021663903577932844
327 140 645.3385434005763 645.3410986888388 3.959593256394348E-6 0.13709147135522337 1.7421661335973042E-4
109 51 645.371958562491 645.3962560021962 3.764732050919817E-5 0.10682055600448609 0.0016940768527565241
75 36 645.4350409790904 645.3965853629735 5.958447408785234E-5 0.13428492143031467 0.0027407995838218337
159 63 645.527596290302 645.4801985678314 7.34301727237212E-5 0.12059129762847051 0.0030105429838162027
233 101 645.5775081031746 645.5449125898485 5.049302177184104E-5 0.11551721248224184 0.002070149358426458
187 81 645.6045795754442 645.6088993405504 6.690993743405603E-6 0.07191397345549422 2.1410526717260213E-4
