id1	id3 	 s 	 delta* 	 gap real_cost gap_cycletime
0 0 665.0 0 0 0
710 356 669.0819663808921 669.3916813695644 4.626812631411173E-4 0.17768676384554838 0.03053601910860445
680 335 669.106289572103 669.4029313959925 4.431438973098299E-4 0.19986008598119187 0.03412101521140393
729 365 669.1298451670057 669.4287650660125 4.465298096016869E-4 0.12315875603321233 0.022772333675119973
787 398 669.1596352862816 669.4587092811818 4.4674001660425887E-4 0.11112505055160998 0.022783058115774142
295 131 669.1946377460807 669.5173905946191 4.8206790902281197E-4 0.08093842657525345 0.01687187819363866
509 241 669.2275034375571 669.5334855500648 4.570079303149107E-4 0.10325433938691425 0.018736765373146568
135 65 669.2711562201858 669.5383786390892 3.991144158852776E-4 0.10333128284717706 0.016762304713921126
284 126 669.3038234355425 669.5504921179524 3.684093810903353E-4 0.09955045308275945 0.013630740514189275
190 85 669.3302391009283 669.5774100779007 3.691447370418509E-4 0.1297097224302292 0.018825812221039472
492 232 669.3771320536196 669.5796745715185 3.0249203431767486E-4 0.17286043925692518 0.016939030868575424
612 295 669.4023447338441 669.6643649951875 3.91271023276423E-4 0.15512967453758092 0.023866802362062397
361 161 669.4364139228521 669.8830244707586 6.66699306583207E-4 0.11949087047924623 0.03133392463389353
535 260 669.4622210453892 669.9213638831496 6.853682574011502E-4 0.19077423456014198 0.04728893987912275
368 168 669.4929592714722 669.9260819647554 6.46523108957067E-4 0.11563716529842466 0.0290926661387445
227 100 669.5198721870643 670.0329216417026 7.657078302679282E-4 0.08509776869700815 0.03062740723303751
186 83 669.5439046848305 670.0574848311227 7.664717698386669E-4 0.08352579370008612 0.02759216791560869
296 132 669.5738608767466 670.0788978692383 7.536978020015742E-4 0.17107798249652767 0.0422057757920709
430 196 669.5985144115411 670.1269460838223 7.88554579649838E-4 0.14633433557734282 0.036272404943058244
452 210 669.639232558659 670.1368117474442 7.425038888516939E-4 0.12232924574330106 0.03266918685274274
212 95 669.6861975548273 670.1514649941839 6.942720618548797E-4 0.06590179129288462 0.020133299644505227
23 11 669.7195947976536 670.1711815172005 6.738378671021337E-4 0.17806230893114414 0.06199117785278569
30 17 669.7451118179052 670.1958147279165 6.72494366731084E-4 0.09286861835345342 0.027571450475154167
63 32 669.7730017412422 670.2228093312699 6.711314263931468E-4 0.24368666027968283 0.02885772956256071
115 49 669.7994649797457 670.2590265853948 6.856477681327837E-4 0.10924496911255815 0.030167599024773995
182 81 669.8259665509374 670.2723865074834 6.660276710368999E-4 0.13496007462396764 0.033300374721066846
95 42 669.8516008199476 670.3157509257952 6.924350281289477E-4 0.14552891393313316 0.03600552524361572
34 19 669.8775015973346 670.3348851604526 6.823209909604128E-4 0.14739815629727304 0.03479731004556189
25 12 669.9005951519902 670.430171273646 7.899049660157612E-4 0.12201728375864078 0.03554465331524898
305 135 669.9410351468351 670.4482587097682 7.565439336201433E-4 0.1148127625865368 0.03253041311596766
54 28 669.9774224241285 670.5563193622802 8.633084521554847E-4 0.1003184650107008 0.03453130946627929
57 31 670.0009714131882 670.6159406328055 9.17021475864514E-4 0.08567109621129423 0.037596769132926096
255 111 670.0339554224213 670.6252020096937 8.816349065030334E-4 0.12074417571535526 0.04143559449670264
525 252 670.0672431823224 670.6450237666726 8.615296675208199E-4 0.16257307802531062 0.04652117475105239
155 72 670.1021290732808 670.6890581383449 8.75113523833555E-4 0.09802811790933741 0.03500349968458877
127 59 670.1288729036052 670.7478064459356 9.22751496736051E-4 0.11315510165346995 0.0387544014859998
154 71 670.154466054015 670.7804678695677 9.332439531833023E-4 0.09528982935025399 0.03826186573022411
90 41 670.180831657908 670.7859742426117 9.02139591375558E-4 0.13202112622688664 0.04961617866244833
126 58 670.2058985395333 670.8291628957371 9.290954995357689E-4 0.16076881068018367 0.04552428370388117
367 167 670.2378008465702 670.8349872468829 8.902135572319448E-4 0.1297147477105072 0.04183877369044731
819 411 670.2843329186198 670.8675416290781 8.693351135189293E-4 0.16116292550194952 0.05041989195894967
761 384 670.3187031586666 670.9137784377659 8.869623761267239E-4 0.16961148796004505 0.05321610601007753
873 439 670.3459963644273 670.9257865380674 8.641643908663006E-4 0.1872633003374876 0.05444066857226162
825 415 670.3694641142843 670.94933724045 8.642576927650847E-4 0.14633334165622408 0.05098965359615887
315 140 670.4090477608464 670.9944583699795 8.724522264389377E-4 0.10978430343629089 0.0392591764382685
750 379 670.4480697918967 670.9968952326387 8.179254548588129E-4 0.15291669004866323 0.041712924743893584
446 205 670.4901414525716 671.029798400355 8.042220316741694E-4 0.11663044876421198 0.034580509775638216
732 368 670.5294876621919 671.1028578213087 8.543700156161707E-4 0.1643367288374292 0.05296931706166707
899 453 670.5593867800861 671.1114100392087 8.225508475416461E-4 0.16614216557303135 0.050174061938377396
689 340 670.5884491532402 671.1131183999271 7.817895855438598E-4 0.09568073645513407 0.02814358912692078
476 223 670.618081236445 671.162272769242 8.108196108097711E-4 0.17980297451580277 0.055134031881418015
808 407 670.6492000803217 671.1770101485591 7.863947367931449E-4 0.1981824018473018 0.05819139993892515
669 329 670.6775478574173 671.1870572478093 7.591168287441187E-4 0.1633221718654081 0.04478652018334057
475 222 670.7087266527105 671.2026935810529 7.359430065855924E-4 0.20368756948443623 0.058873605596928016
893 448 670.7440552096034 671.2255851391882 7.173891166334619E-4 0.14719109312345635 0.037303098940779225
420 190 670.7810329731851 671.2430152913637 6.88248976383076E-4 0.09684992601382722 0.030970284409638185
821 413 670.8195167855332 671.2485191434104 6.391110678718642E-4 0.1943956062463179 0.03962365374966582
883 444 670.8553364226854 671.2748236250342 6.249112696994862E-4 0.15929706810414107 0.03811842184905192
