Site_ID Site_time_routing
0 686.0
856 686.0210625442952
414 686.0554542911195
712 686.0851538864068
709 686.1076363893717
420 686.1420410558059
817 686.1823480905999
793 686.2046155693313
834 686.2408054057184
584 686.2685684143015
443 686.2979188242296
872 686.3351625599662
706 686.3622067336381
641 686.3927394804741
649 686.422909737213
609 686.4597278259565
657 686.4868563830233
671 686.5087771658754
771 686.5384793673073
415 686.573804461908
812 686.6064212872932
667 686.6373899518329
358 686.6719619394288
776 686.7085585813763
800 686.7332191261947
422 686.7729769729722
462 686.7958250697347
404 686.8183491221629
553 686.8437454817838
644 686.8674162345033
814 686.8934407757195
435 686.925504576764
544 686.9497261432049
334 686.9774506661122
354 687.0015138499622
680 687.0358292226506
770 687.0593848175532
632 687.0853190836515
738 687.1164820643402
359 687.149228658315
648 687.1857998526467
604 687.2171850650232
618 687.2421473102944
580 687.2659775543273
588 687.2926141890107
835 687.320011174156
916 687.349555305269
726 687.3781314273083
514 687.4122439639849
194 687.4556464137
178 687.4785635437214
303 687.5061084498848
523 687.5400034756851
459 687.5656968557917
740 687.5948108553032
406 687.6266458566914
799 687.669598240155
637 687.6983374882515
555 687.728320241736
790 687.7562694112339
737 687.7795837440061
682 687.8105347649273
673 687.8412310129901
386 687.8731594856242
906 687.9146208535577
497 687.9489826134328
572 687.9727739599697
318 688.0028368408025
417 688.0324399807471
460 688.0585956523431
552 688.3037419570513
779 688.3792817506763
716 688.4039811462179
884 688.4312064374355
780 688.4599678622146
468 688.4933299664717
892 688.5275595768618
630 688.56197896755
521 688.5857911254234
381 688.6115065815383
295 688.6404056152861
383 688.8059783434636
461 688.8287084275303
498 688.943087124632
857 689.0273328595488
310 689.1574105368467
357 689.1795586737812
524 689.2219085373767
535 689.3652608889648
515 689.4653597412928
418 689.5109954227713
264 689.5822725857101
323 689.6057721601984
574 689.6379754709685
557 689.6606601565677
505 689.683528654558
391 689.7087650830423
220 689.736682122865
87 689.7656062615287
320 689.7982070034817
257 689.8275127199381
192 689.8526248625129
112 689.8783993838618
41 690.0597766886794
272 690.0969973517326
324 690.180824984222
69 690.2293283709096
231 690.3617302659258
49 690.3959396839675
223 690.4323996891292
103 690.664370285783
0 686.0
171 690.0971083102803
2 690.1315369211958
102 690.1625188897306
15 690.1911596469989
129 690.2215308023221
176 690.2435186410371
232 690.2674284285605
107 690.2968024814293
215 690.3236111118142
156 690.3478823441667
743 690.3894086129802
918 690.418536811768
546 690.4521887103108
654 690.4790706232379
615 690.5022287893173
721 690.5296174959465
822 690.5629797541476
697 690.5956472132995
727 690.6268275044004
920 690.6607105445943
608 690.7016077691824
319 690.7321064906131
336 690.7605949028026
586 690.7899906712406
612 690.8176256945974
539 690.8515504287882
408 690.8766661665833
504 690.9002302565098
433 690.9316517913843
291 690.9565432196279
581 690.9859483647007
258 691.0165868579963
438 691.0434671011266
798 691.0819748680829
908 691.116175224099
717 691.1426092405421
412 691.1767954232072
269 691.2276953865124
390 691.2560072903337
744 691.2885077822871
894 691.3183621064128
865 691.347148523047
547 691.3835077310479
847 691.4154475678066
902 691.4423293197707
376 691.484857577564
909 691.5246403314444
850 691.5479255356577
496 691.5808169013337
236 691.6094053982657
679 691.649360036262
610 691.6733685865943
329 691.7039484894218
622 691.733876667464
804 691.7628162840147
442 691.7987750026172
401 691.8215742297544
873 691.8583895715907
559 691.8940865648162
888 691.9255950307406
366 691.9728346889817
550 692.0022268810212
633 692.0322629583001
197 692.0791740846726
481 692.1128410105443
797 692.1536586931345
508 692.183570679342
623 692.2203605527634
587 692.2423462203443
720 692.266720297219
263 692.3034248023185
280 692.3238618887789
393 692.3495376041869
373 692.3872393443618
440 692.4140161181418
159 692.4502417627596
198 692.4728732551504
653 692.5188286295655
896 692.5490593875035
625 692.5777531173663
655 692.6062673948478
732 692.6291681765607
563 692.656534975032
714 692.6819235053064
749 692.7091107191184
897 692.7412583326694
470 692.7783601698827
606 692.8116971372461
520 692.8357174383931
821 692.8749046048957
379 692.9151607318136
160 692.9513623833172
733 693.0
0 686.0
377 686.2962459742828
436 686.4772037024293
388 686.5063860109303
746 686.5381705934196
810 686.5643423408253
605 686.5905778946758
446 686.6679163794984
227 686.746885760577
266 686.7822893475386
199 686.8856485748805
304 686.9562723029633
294 687.021526657118
341 687.0466193656522
441 687.07007561703
759 687.1016514210204
664 687.1325422663626
911 687.1623732590591
724 687.1957056962636
784 687.223543919209
676 687.2490153234495
898 687.2760076942659
374 687.3125806945425
534 687.3383227151484
910 687.3725340704633
642 687.4041203425842
570 687.4267189823704
718 687.4526521239458
640 687.4754236338408
802 687.5048051402
337 687.5434229026952
338 687.5642507857915
626 687.5932965555413
758 687.6196320547281
619 687.6441787991575
820 687.6756827837123
728 687.6998975017314
887 687.7256084647101
836 687.7606484295051
607 687.7877718421347
765 687.8133691674308
853 687.8424132856766
735 687.865110826717
730 687.8904337505924
616 687.9166668881095
590 687.9429295517949
360 687.9706458486334
769 688.0121500513924
475 688.0500750429753
707 688.0842221487583
839 688.1286297266573
631 688.2365476150189
611 688.2585871997784
687 688.2818906608945
548 688.4600017878594
537 688.4830892062947
601 688.5093888200644
454 688.5371987582674
844 688.5704945427227
755 688.5979959525712
549 688.6274959336968
465 688.6544197562993
413 688.6844106674583
528 688.7086978795469
813 688.7401739393788
464 688.7796623679964
828 688.8162456469743
513 688.8475858894243
914 688.8822045250777
824 688.9089734715998
650 688.9346903458896
734 688.96134031298
711 688.9847734950151
816 689.0133807129301
458 689.0533658377186
427 689.0791186078546
421 689.1028319267532
806 689.1375790479493
731 689.1608116435674
868 689.1850185790813
643 689.2166951875085
886 689.2541376287187
912 689.2899943174374
788 689.314490902381
808 689.3374596714865
811 689.3601300800137
773 689.3910934502198
830 689.4174233353041
757 689.4395307212374
722 689.4665770688554
666 689.4986260383938
881 689.5322826133489
532 689.5627887022174
314 689.5911881694286
439 689.6150894523591
634 689.6466783297964
665 689.6702064605448
710 689.6934487039271
595 689.7177225902944
777 689.7438519907281
767 689.7720354510278
861 689.7951461519999
543 689.8255465379566
689 689.8579312860326
882 689.8869590023938
756 689.915980900433
890 689.9415754940085
0 686.0
754 689.7011514786765
541 689.7356488072576
900 689.7679417017737
273 689.8073012873391
597 689.8381778164141
477 689.8666745164363
795 689.9069921550212
823 689.933408276214
837 689.9640386997594
432 690.0004721981007
364 690.0362564192462
463 690.0599516758828
387 690.0844583239067
575 690.111561594037
594 690.1449361330662
402 690.1788142188057
457 690.2023690570754
474 690.22470342589
335 690.3644189065603
674 690.3957374961066
752 690.4245287729932
577 690.4565698209067
330 690.4951862397126
904 690.5342298295074
852 690.5588864243788
627 690.5903020075993
763 690.6151897442389
775 690.6451857430168
582 690.6730435810077
638 690.695727150457
704 690.7256056474401
613 690.7521765326437
485 690.787984437568
785 690.8208455863005
694 690.8437810420262
690 690.8671552771478
476 690.8965299228
668 690.9288117908189
486 690.96726731928
860 690.9999884357204
491 691.0369739753622
617 691.0648200069742
444 691.0964428179142
409 691.1210680521214
792 691.1546879675379
479 691.1842639308733
531 691.2086414224767
456 691.2317821791564
760 691.2623332755777
512 691.2904504495092
449 691.3222863568463
686 691.3514118123833
530 691.3802763168255
519 691.4061179196473
79 691.4781617181661
65 691.5043311605101
313 691.5546705942323
128 691.5913659132565
118 691.6134807666492
174 691.6370176692172
141 691.6592288298399
91 691.6823726347016
238 691.7117097526691
94 691.741149692058
352 691.7759110098617
122 691.8526487024942
10 691.8846803040702
120 691.9162775801591
407 691.9517303818235
281 691.9773982630212
349 691.9993753498529
23 692.0395433165669
92 692.0668083108449
62 692.0890949574518
170 692.120693134928
153 692.1514759449856
340 692.1871468032671
283 692.2696785127395
241 692.2925115804877
157 692.3201939809992
545 692.360366684923
144 692.6440742711358
67 692.6740614966102
29 692.6974064210739
389 692.736607665533
233 692.813974196921
0 686.0
305 686.0644332035637
119 686.0960083319715
221 686.1228508854483
301 686.1476660565492
169 686.1781379383976
218 686.2060049844235
84 686.234659560668
372 686.4519681396998
181 686.4867116412199
30 686.5170589085026
6 686.5812190411397
216 686.6281368575674
5 686.6702613869421
127 686.7407715806527
43 686.9312785058946
57 686.9527559807902
154 687.1225452964159
229 687.1552582163487
108 687.1832506823375
22 687.2969543536906
54 687.3216171003003
155 687.4569905910279
75 687.4849567996299
256 687.517785350977
113 687.5466986465376
175 687.5913303732027
284 687.6869199343374
100 687.7181950476588
222 687.7452464675903
278 687.841468179698
282 687.8857463591966
12 688.0576695608197
83 688.1330322214648
73 688.2180227923316
136 688.3772369379762
109 688.4012625720158
11 688.5682240304138
214 688.6050343025307
17 688.641483490502
45 688.6706379750905
186 688.7019356323622
105 688.7699844688021
130 689.0365716798957
13 689.067690636966
204 689.1285646056781
104 689.2491949486848
148 689.3033167528837
184 689.3257758817463
106 689.3658628853381
327 689.4088413983883
59 689.4456977561402
202 689.4763061770567
164 689.4987605451892
217 689.5232868943256
205 689.5508939542075
58 689.7486201644584
276 690.1206742719996
589 690.1503621414136
855 690.1787973238663
700 690.204438331002
651 690.236478515251
663 690.2601741470949
500 690.2957614888383
396 690.3217791070283
656 690.3507973410339
571 690.37665898212
807 690.4069997900784
849 690.4302053191846
840 690.458443833638
778 690.4864410615925
652 690.5108538971753
628 690.5442381934694
471 690.5990031203577
533 690.6439808483412
591 690.6682723925655
624 690.6899764398831
