id1	id3 	 s 	 delta* 	 gap real_cost gap_cycletime
0 0 672.0 0 0 0
436 207 675.4963263016986 676.0977221802672 8.895102865148545E-4 0.17274320654435807 0.05781640251684541
798 413 675.534296389319 676.1191430708128 8.650053581348354E-4 0.12095381926521614 0.03719412036569236
398 187 675.5713458061261 676.1710513513003 8.869139605661722E-4 0.05027111811985614 0.023059098346370436
468 226 675.6024021193605 676.1918553980997 8.717249017917007E-4 0.14263865054090297 0.047943425104218396
877 462 675.6400516234327 676.27444259513 9.380673462432862E-4 0.2292160167785602 0.07410499917844822
594 295 675.6721869437415 676.3068485483604 9.384225606781779E-4 0.18373762178578099 0.04598129137817767
236 113 675.7082442408401 676.3707343928685 9.794778489684538E-4 0.11473937552657532 0.0421162949490248
830 431 675.7477647898529 676.4440450016687 0.0010293241798204158 0.12723306283163135 0.053523257177940924
816 423 675.7781158427254 676.4734760782809 0.0010279194383004515 0.13687934398677623 0.05550598264104921
471 227 675.8109996875942 676.4891448049019 0.001002447892202781 0.12361493891380587 0.048116062388805045
690 352 675.839187986954 676.4904239072256 9.626683501448725E-4 0.11090469028384381 0.0452440702365565
722 365 675.866430540472 676.4971281742878 9.322990557519155E-4 0.11262024199774523 0.048478112331377256
738 374 675.8883892012464 676.4976793189448 9.006536701085024E-4 0.18457008286039328 0.058540691019034787
494 237 675.917109741043 676.5790529948989 9.783679393055979E-4 0.09189067101987308 0.040111906440989165
507 244 675.9471250208516 676.5817115209605 9.379303183977964E-4 0.09791971831192238 0.037516106473821656
441 210 675.972727504182 676.6111721299542 9.435916107657339E-4 0.16959054292792855 0.060388022446693265
682 349 676.0093915409773 676.6576504438334 9.580308482892668E-4 0.16195628990618982 0.05939610863839687
835 435 676.0412460716697 676.6756401337008 9.375157378293674E-4 0.20240137872007252 0.06093663614566634
769 391 676.0765456250194 676.68218896567 8.950188885217885E-4 0.18025536698674055 0.05369948734658395
844 442 676.099814390019 676.7148342993448 9.088317237239458E-4 0.1584809336776043 0.05180183681886149
874 459 676.1275165010644 676.7200571717732 8.756067807199338E-4 0.09361208582651993 0.033272078730356404
610 307 676.1557033453448 676.7568822532099 8.883233013656843E-4 0.08783056167149335 0.03908507942656053
674 343 676.1852413394157 676.7705589969398 8.64868676308305E-4 0.1160639606499059 0.04237730546209385
310 143 676.2167401018551 676.8260220499576 9.002046733622225E-4 0.15153305346144333 0.04950976015863014
536 260 676.2441761781421 676.8285574615409 8.634110912673629E-4 0.22730007293429988 0.06907072782155509
552 268 676.2661795633587 676.8401484605574 8.480124864108272E-4 0.13524172101405166 0.0500312370481773
486 234 676.2928836584841 676.8463952335348 8.177801920031502E-4 0.12365933333457285 0.03925227796698858
524 254 676.3147650892087 676.8792828568039 8.340006584522307E-4 0.15645851267559308 0.04586864615144314
381 176 676.3411756364677 676.9195272197189 8.543875010175239E-4 0.14205397736607597 0.04955298464906693
217 102 676.3741025330519 676.9674900610894 8.765377019566528E-4 0.14106449740649302 0.04733161242221437
243 117 676.4001137923534 677.0092925786842 8.998086038234754E-4 0.06296852771836961 0.026993476123833144
233 110 676.4274939799797 677.0358899856792 8.986170669806226E-4 0.115563858253554 0.03863938537392601
193 89 676.4553626079675 677.0932558228333 9.421054033253021E-4 0.09940919352616207 0.037683104944447314
14 8 676.4896510693527 677.1796544360282 0.001018936942590378 0.041775208867253444 0.026491601502382764
582 286 676.5427739194607 677.198289579867 9.679818606939921E-4 0.1936203849374378 0.04839759962670332
894 472 676.5726261894438 677.2173105727002 9.519608745842628E-4 0.145949768163452 0.04378887956142329
396 186 676.6079920657264 677.2226511159242 9.076173828282074E-4 0.17010418769026464 0.04719466437559772
281 132 676.6433864703026 677.2403744675015 8.815008964406149E-4 0.11307098932174468 0.0405478382134199
785 403 676.6830213487536 677.3010666350532 9.12511904595252E-4 0.13146939115759015 0.04562422972281994
734 370 676.7070603624135 677.3165530029204 8.998637901357869E-4 0.14557477438552557 0.052190528255696686
831 432 676.7298388159747 677.3223068116652 8.747209264069806E-4 0.10248765997805967 0.034987804082067656
805 417 676.751719860336 677.3675672781908 9.091775981087493E-4 0.09737700466296213 0.03818433497010133
359 168 676.7874008581459 677.3736987044566 8.65545632244118E-4 0.19318535442427037 0.06145184897491465
346 161 676.8160115816049 677.4043131996332 8.684645293288523E-4 0.09559170775902169 0.035605998363874104
570 275 676.8469220835084 677.4102836546508 8.316401222949679E-4 0.16880995967735574 0.05654980824856151
737 373 676.8730192155977 677.4277198316274 8.188336552977874E-4 0.18319127325192563 0.05486017421342705
559 273 676.9118621124741 677.4339434328743 7.706748760693112E-4 0.2255464330101783 0.07012922896191394
784 402 676.9503350679807 677.4603875609113 7.528890283414056E-4 0.19012872034783979 0.051947746587623314
898 474 676.9746273279026 677.4876642143225 7.572638049652657E-4 0.1882974991285289 0.052249598394348895
572 277 677.0051252325844 677.4953127247472 7.235289793982251E-4 0.17201275211405895 0.04775145764332548
644 324 677.028224950904 677.5121104168039 7.142093232875459E-4 0.20300199015240616 0.05284985690769497
461 220 677.0553791930937 677.5549003078165 7.372407970127436E-4 0.13158364693017682 0.04423312595366448
280 131 677.0840943486007 677.5811068418286 7.335099639133021E-4 0.10913724428778672 0.033006971412279026
654 330 677.1251364583593 677.6123451091221 7.190079317169699E-4 0.20476528314201828 0.0352302962957024
713 361 677.1491253515313 677.6187416246335 6.930390856312484E-4 0.08959879639742037 0.02702773185765287
576 281 677.1812753250429 677.6716470138756 7.236125208919911E-4 0.10376993797729811 0.031114419896741023
149 71 677.2202037754038 677.7028615801997 7.121967932532403E-4 0.09349849879601829 0.027774859031601297
128 60 677.2417967590048 677.7456683872059 7.434523770548085E-4 0.127251427257675 0.03642807908387497
51 24 677.2688201876024 677.7526895775567 7.139320837751143E-4 0.13243545796308379 0.03141207117732345
13 7 677.296695295931 677.7556419667562 6.77156547887057E-4 0.1557265871556876 0.04062816434374471
856 450 677.3572415990197 677.7643412429878 6.006507265069148E-4 0.2071407252917417 0.04925183708497741
421 198 677.391513990444 677.7841131314348 5.792392199589139E-4 0.15988594149545846 0.03475330018907439
876 461 677.4269915775748 677.8217410675657 5.823795049258199E-4 0.09696331006677246 0.021547407608877977
777 399 677.4512337021473 677.836633283765 5.68572960936918E-4 0.1495302033246692 0.03240768158223943
847 444 677.4735564503718 677.8606752678036 5.710890623339815E-4 0.11304992481268863 0.0274114626175723
348 163 677.5182086724119 677.9080539457955 5.750710160684159E-4 0.0805486113574108 0.02012689819895233
779 401 677.5600424504921 677.9222216888471 5.342489547735026E-4 0.17757517262567094 0.034725121590198395
422 199 677.5951668165973 677.9477690064397 5.201022939557034E-4 0.2266787989531463 0.04056671258155
521 252 677.6201444988279 677.9543110044925 4.929041680839516E-4 0.19805289129680026 0.03154489371062961
292 136 677.6503244753536 677.9593487285523 4.5581531367364623E-4 0.06960155990588306 0.016408875207240315
613 308 677.6814539643705 677.9985752104315 4.6773143433607783E-4 0.1781977815947849 0.02478900784111031
920 484 677.7189139221065 678.0220521502177 4.4709198933857747E-4 0.12861329739034094 0.022353932067491932
855 449 677.7515534815277 678.058021492066 4.519790354576557E-4 0.1569161682871879 0.02531006016915798
694 354 677.776406793772 678.0639306105035 4.2403644221653366E-4 0.1443155767901366 0.022473255462550218
680 347 677.8063341547698 678.0967472760751 4.28276824025291E-4 0.19985726208999083 0.03340456311832052
778 400 677.8325539742041 678.1028120255578 3.9855025898865513E-4 0.14681755951521808 0.021919604283133744
852 447 677.8554979783048 678.1110501669508 3.768589061969657E-4 0.1855455296699643 0.020349756474769155
889 469 677.8841424546637 678.1160535331419 3.419931990548066E-4 0.09301770599133251 0.015047259316723453
478 230 677.9234870200146 678.181837970103 3.8094643003363013E-4 0.09760098028995116 0.015999279540795414
788 404 677.953037574805 678.1846403914278 3.4150407253278286E-4 0.15770621282582936 0.02083111836333549
822 426 677.9861171722407 678.2080663172934 3.272581912183471E-4 0.1838543927176583 0.0166896559589393
640 320 678.0183738845703 678.2190964340933 2.9595531971650786E-4 0.18857695015554607 0.021900022351486824
571 276 678.0429781139918 678.2392082100039 2.893228430865264E-4 0.1694515082320609 0.016201586101472723
458 217 678.0672447354098 678.3046871299234 3.500527108523195E-4 0.19061495926322536 0.022052643239922957
548 266 678.0912930694108 678.3267252377028 3.470778306863091E-4 0.1709651865823079 0.023253507406813357
624 311 678.1145884187264 678.3292704031915 3.164863936027248E-4 0.1313780003473869 0.01740623176642778
627 314 678.137231415739 678.3432144026614 3.0365599971941587E-4 0.1403091911940191 0.01670057895662956
407 192 678.165574815082 678.3870826261164 3.2652126891462654E-4 0.12192956988593409 0.016325577917995552
121 58 678.2016130236108 678.459821883958 3.805809158017386E-4 0.099782134853194 0.01484221880465669
700 355 678.2480467000652 678.4820723039522 3.449252580725836E-4 0.17146657230858992 0.020005055848669483
773 395 678.2814407512745 678.4912013894404 3.0915749200040836E-4 0.19010009726275082 0.01916717585235006
849 445 678.3062745335791 678.498680605435 2.835761916061472E-4 0.15492460696164428 0.016163354710792253
497 238 678.3396562436484 678.5156771483507 2.594205419720253E-4 0.19082525998625788 0.01919653127540338
731 369 678.3718504687936 678.5272984155658 2.290960837319935E-4 0.16542237845282953 0.014661704594466142
820 425 678.3977621162312 678.5287892263627 1.9310471745925413E-4 0.19397136784441021 0.014289310117922758
679 346 678.4222305643026 678.5474718695883 1.8457265037131676E-4 0.12374569047780323 0.009228357877350959
655 331 678.4484998922991 678.6090878513642 2.3664280649930898E-4 0.1275531126184594 0.011358515993752595
767 389 678.4783609029835 678.6093551511309 1.930333661820173E-4 0.17898337766201 0.011774675686169458
543 263 678.5063361233707 678.6299290076564 1.8212118122527552E-4 0.17127997056596728 0.011109054016908822
587 290 678.543115193403 678.6913978975232 2.1848325259400062E-4 0.12034163339852666 0.010705361357941768
