id Opt Opt_cost
1 36.7067750688153 0.0668063216327498
2 39.08513604532326 0.05377213856883928
3 36.79127237440368 0.0691083661799025
4 37.122177863223875 0.07978763350658388
5 38.29872697885961 0.06073359905189249
6 36.00054380745442 0.06982278252924123
7 50.01166747495147 0.03675763784179287
8 40.39554108651221 0.052017111632896275
9 37.23927145642908 0.04845728080425517
10 34.927016869293666 0.08705671819284923
11 37.263069238869356 0.0665984733064633
12 33.34553340728647 0.07960842598287436
13 30.143717251716275 0.07833401243636018
14 49.56473783982704 0.027965283719520513
15 38.78675139814283 0.06073641060557493
16 44.65630069876127 0.04936549778582406
17 22.81677261273149 0.11562229578060457
18 39.46625551446022 0.06143706523088072
19 43.740461453747834 0.048176431509173064
20 39.65430727240695 0.051527738428607195
21 59.45620831380478 0.026689993144134005
22 41.565363572761996 0.07519991424942843
23 17.528998250235148 0.10688214680153485
24 35.85816444441141 0.1027711963082086
25 39.38065704722349 0.06015472702447334
26 39.10953512673619 0.06668179528586307
27 38.7358572829416 0.059563447994495804
28 44.15418425872605 0.08663118815917768
29 60.33575130754664 0.027665471182833412
30 39.274521772033935 0.05013050983960326
31 42.03529254005705 0.05759882785999464
32 36.44998946725045 0.0563789122832075
33 52.69946976819488 0.03757228289497001
34 36.09653518023612 0.07076035119611389
35 43.04340840184433 0.05822500316657196
36 39.152257237273616 0.07691688961247628
37 47.185490404487794 0.04819173190632642
38 38.295071518810175 0.059521339200055604
39 45.90189469217487 0.06571396577167535
40 39.66940607184552 0.05827895263054788
41 42.960190311530084 0.046736184556916006
42 54.428799856428455 0.03295095845927483
43 35.60550992052763 0.06613156786157748
44 49.644276045136145 0.03574575497259357
45 35.77879532460073 0.06356094702892394
46 46.032365514194474 0.0458704539172868
47 37.46733843105225 0.062040665536583155
48 34.15060135560326 0.07158178432316509
49 41.46111340842517 0.052022548624110675
50 40.730133880245624 0.06372189570941422
51 42.73347591259988 0.06202297027086145
52 46.66277037114649 0.04704284962847152
53 36.61145972296928 0.066300383545471
54 42.427370980498225 0.05125129275585159
55 41.255324726672306 0.041994833091807605
56 44.41730307909599 0.05464003179900575
57 37.49131090920337 0.048458550941279294
58 37.357936793101025 0.06651090616221382
59 34.44736970979468 0.07384018232557364
60 33.49222069376066 0.0551744785227217
61 43.14342136125104 0.047977505379684066
62 38.29192311856016 0.05974064957178519
63 52.72579428820599 0.09403744152966052
64 47.276901808167445 0.039119372556408856
65 43.65241748870971 0.04718895172785802
66 43.69705217248942 0.05648427773954146
67 44.30505629935263 0.04328353537677346
68 47.93335008765889 0.03526251209522276
69 54.327711725940745 0.03731868742271134
70 48.94899198406983 0.04205517772810995
71 64.45722924325464 0.022740932022326434
72 41.607937237627254 0.05062948462114949
73 44.32482674108969 0.043840185004062705
74 47.489498356144814 0.04347703615623241
75 37.86011293821735 0.06520726990973284
76 39.98740626688167 0.05849635985037603
77 35.75568952328657 0.051736807009145395
78 48.41597973267861 0.0387981680695313
79 42.30573882497988 0.05847965014366304
80 40.00122875689702 0.05689813847540049
81 45.97002326182665 0.04627521297102445
82 31.183947902852488 0.07200904607550647
83 52.32723971180808 0.03854955252090139
84 37.095912892836516 0.058787862221437344
85 49.60095922305817 0.03795279007056945
86 35.86257391748499 0.062408750345162606
87 37.276972169851355 0.056132332230834796
88 58.902178536586256 0.028131589863560767
89 57.617416832687326 0.03133520923607346
90 30.81214510656568 0.06935216700483322
91 45.27225697017352 0.04412951314744053
92 42.52864582381906 0.03863855151429254
93 43.59338322564972 0.042624153022336464
94 41.44970617881554 0.054290760654627984
95 34.96226729638194 0.07089457240451558
96 40.57431606701866 0.04007304510533379
97 37.49805596197864 0.05725190095271748
98 51.465220830995655 0.032689298106200554
99 36.85464169917184 0.05077820744277626
100 50.41911238295634 0.03201303556062694
101 54.069457932303365 0.03204195422362549
102 43.8815886347892 0.05530123750475589
103 34.173615283664034 0.07288722872276251
104 44.357445086153874 0.05341773112625803
105 31.50750972675719 0.06316819783833845
106 36.48453127737631 0.06477807280856003
107 38.55666887212133 0.06308743959961688
108 42.70458434105552 0.040930831591273434
109 34.851538273831316 0.057514118414941216
110 41.64020121533562 0.043220986029861276
111 41.566583439141986 0.056134254356181655
112 32.73873379840837 0.0650138307997427
113 38.29121335687699 0.05794332358906567
114 38.941151858712296 0.08335458337629265
115 38.55160406189578 0.056212140523724766
116 40.70073981481914 0.06343229235993099
117 52.259441698378744 0.03052255287821952
118 44.57926308178648 0.05334660477266029
119 42.23972082596352 0.07339614676827795
120 31.70884045596222 0.06726274767415033
121 44.71282058960561 0.050154613146155616
122 38.61510909069432 0.0792126585088696
123 39.80302540569838 0.05115211670614417
124 37.70647905253305 0.06323973836942631
125 42.363858295233165 0.04934183665287378
126 39.4709848857112 0.07317491412244004
127 41.957584287097085 0.05586561655681708
128 36.18839969995112 0.06378886288635556
129 47.98501692000915 0.03599843658667953
130 35.02622482205339 0.06981862391919391
131 43.68847472484332 0.06338247742655945
132 43.15121364418777 0.049863653501596786
133 44.96308250189218 0.052032978219740116
134 42.446938276165945 0.06697925050623905
135 40.0300061331766 0.053407847478234766
136 39.50227513909385 0.05467019854643646
137 55.664533237749495 0.03484933191960792
138 41.910418322947706 0.04122194034706447
139 35.87002853594542 0.057402812650577506
140 35.35306089635381 0.07235595957438687
141 48.61844931166664 0.047371336681870484
142 48.53704335930935 0.04169028853656782
143 34.63423932914295 0.07861438964919758
144 45.79665970712236 0.0697258212012116
145 45.92916024581231 0.04642281652019766
146 50.59905872559421 0.04949272370639793
147 46.74692500966617 0.04056817461640941
148 33.767219438097335 0.07770955441518566
149 43.24840322251656 0.04858778013781977
150 45.2917267341796 0.0416459158206708
151 41.89227256132214 0.04643213769905859
152 51.275258814350416 0.0351624023669902
153 60.59966480352998 0.027769501077031487
154 39.86954267557624 0.050679659832790915
155 41.92484199623145 0.05066976400907482
156 60.43638854770292 0.0261412093697529
157 44.898788213321396 0.059952119073188294
158 69.85270046312691 0.017932080319702004
159 42.30797802943831 0.058236772247879605
160 50.85385795134514 0.04685904158084348
161 75.73702893862333 0.015565870610274781
162 42.61455813510755 0.0482594799224649
163 40.419091377305584 0.05227124320183692
164 56.98218918218062 0.02874170869593326
165 45.46156185241823 0.0452152696258666
166 39.510847082140025 0.05332321856359107
167 45.225577485800144 0.04773611963697012
168 41.23429222451779 0.05089900181293665
169 56.37715455788336 0.03239461154013033
170 43.23711110225487 0.0515313242288461
171 51.80250540760774 0.03059003055690924
172 59.61007737687955 0.028855547730178024
173 48.610117307678244 0.03773149792317281
174 34.659888716379186 0.058920821974229
175 35.00095778618753 0.06238091474170884
176 33.92488171346294 0.0622917852281461
177 37.40142642284971 0.08467599555702446
178 37.181731012014744 0.06120561440252971
179 45.572556929407895 0.03900381263697833
180 42.49159829462942 0.042798705331033
181 46.12014481617114 0.037326784064094634
182 35.624324340857285 0.06681146276154735
183 31.56876268997545 0.07303758928464998
184 34.90267801428143 0.06948358502265822
185 34.136797514132354 0.06379431500569838
186 45.114189095062045 0.0443818159508517
187 46.94673679819201 0.039703214355581246
188 43.033059572189515 0.06586972638203085
189 46.792132436454615 0.041935409687390054
190 33.9363534672866 0.06615330889291901
191 40.69351091657221 0.042656991331291444
192 44.242880631622526 0.08385653896515173
193 42.88993975674349 0.05075954061254921
194 41.695102458681795 0.06119729706677848
195 37.85723997797165 0.07849680657128472
196 34.95721365039265 0.07319985439220045
197 31.89610611543779 0.07462290079258391
198 34.8613188705927 0.04601981687938381
199 28.894329085088813 0.08026635263886547
200 33.56073695516897 0.06981911831023892
201 52.94758005981735 0.03798035548115983
202 43.06636191580049 0.051752933253314426
203 41.92526921625923 0.05154781824819135
204 42.83445703504918 0.04677690497707222
205 53.65128133771083 0.034911026916255965
206 40.89578159736465 0.06748233162220499
207 32.56129676769125 0.06629460023249768
208 35.08943188796264 0.060530712123217034
209 34.44873146828777 0.058159145150569164
210 49.487796495000566 0.032578685655776846
211 37.83426137635093 0.05601607736299437
212 55.137742483895146 0.035308611217963595
213 49.305419023247175 0.05011345764322831
214 40.72223276995531 0.05914635036200952
215 41.36133009467939 0.05180354167462219
216 32.69935136215298 0.0727814897642871
217 33.144172528396936 0.07066191686596934
218 34.72589177763353 0.06704202992095701
219 34.148228241663446 0.061309564234568924
220 31.99666709264903 0.07293158052538509
221 34.525875951163975 0.0666645917390869
222 51.743408586461285 0.03241816727959549
223 47.99882204588558 0.03432530501506362
224 42.51863501314017 0.055383500252579515
225 33.95632263088102 0.06592887630110267
226 41.47633002520487 0.06593101682389246
227 38.78247692805856 0.04762203704288444
228 38.03987404539602 0.06675613395503982
229 31.64359888057694 0.06799029032873825
230 81.62903304171454 0.017010826343574127
231 41.73276602724373 0.05765868578880663
232 31.799660646645485 0.07466366079545826
233 41.48749274112185 0.05688911521292389
234 38.73058669574669 0.05283021474598972
235 34.98298855589929 0.07039643975342778
236 41.32111144077755 0.056698591406588596
237 45.716328723126225 0.04793427502182736
238 40.543765524225726 0.04655192090535452
239 43.558957047091226 0.051335064254120585
240 41.31433388909572 0.061681464428343574
241 44.37407385828481 0.03954021492794613
242 35.20687006054022 0.061693828909574255
243 51.76384474341824 0.03513003817874399
244 34.76377549974431 0.06816009338979728
245 41.689301790946146 0.06519923661676096
246 37.09053068069472 0.06135826981542163
247 40.73929529604226 0.05034395486486053
248 38.49793081861426 0.06849569944676692
249 50.74582079280254 0.04058509627236865
250 41.32437303907783 0.04801088793126057
251 40.165588226744696 0.046101647129267107
252 49.94237068588196 0.03604776176426985
253 53.74292705258721 0.032284018891902744
254 55.74654087837815 0.03238451973238587
255 36.871285817533256 0.06112322128159184
256 49.19393673298958 0.04588561273358552
257 38.077637086464975 0.06523701987376886
258 36.762375322830444 0.07052797144166349
259 40.932514935125816 0.06697891368244309
260 32.49956245971421 0.06780564800708158
261 44.98142887616011 0.04483288415849261
262 35.76919216035857 0.05923451208400867
263 43.21616844243317 0.03730293767143427
264 35.69714626547825 0.07423833397746478
