id1	id3 	 s 	 delta* 	 gap real_cost gap_cycletime
0 0 672.0 0 0 0
166 22 672.0158962916379 672.016159350073 3.914465917319567E-7 0.05332321864101831 6.6543867395681885E-6
129 15 672.0401049500387 672.0524176683952 1.8321068465485163E-5 0.035998438605685495 2.564872615402054E-4
281 38 672.0701339333956 672.0612433343719 1.3228852447484768E-5 0.058201360054081865 2.381119415851719E-4
140 17 672.1001011235726 672.0926993714055 1.1012992960653565E-5 0.07235596030657353 2.0924021524180818E-4
223 32 672.1286382310369 672.2449504918741 1.7302065378409746E-4 0.03432539853546679 0.0024222166898291582
220 30 672.1535150522632 672.3574113969071 3.032558891859139E-4 0.07293226759371395 0.006368171267757475
282 39 672.1786529572929 672.602895004062 6.30746685630229E-4 0.05892364487953725 0.011353087268756525
421 67 672.2121938851811 672.6510661689082 6.524516287867539E-4 0.07942355742397676 0.014353475305744157
920 164 672.2591208860715 672.6653742296437 6.039456751247859E-4 0.06479094969967093 0.01147460773872856
874 153 672.2902164319479 672.7244595208706 6.454991828779E-4 0.04798085042892274 0.009682191739695867
903 162 672.3936556478694 672.7515831508732 5.32035170140244E-4 0.0696046355024953 0.011172385544225985
681 108 672.4213297763655 672.8404892909473 6.229701114204816E-4 0.09410058053345924 0.013704892797131708
456 73 672.4566330513469 672.8880420989312 6.411305010543059E-4 0.10700286709774072 0.01795105462891706
462 74 672.4832715122095 672.9849436347483 7.454433078834158E-4 0.08161194230160536 0.01565380559730408
359 55 672.5087482933405 673.0628552017025 8.232617564312314E-4 0.09517562710602619 0.020580868403460347
655 103 672.5431210979245 673.0759138059677 7.915789246274841E-4 0.06319460441435429 0.014247974803331986
902 161 672.5751675064869 673.1542011526043 8.601798000011919E-4 0.09456627594180698 0.018063182847737013
829 143 672.6065132000978 673.2616106217981 9.730206079852659E-4 0.059802942214035 0.01751382602270499
770 130 672.6347083764784 673.4830319147732 0.001259606401489969 0.07027130874762957 0.02267219822667607
478 78 672.6736895405719 673.49816416204 0.0012241675855106271 0.051633759587154084 0.020810210041033714
697 111 672.7019027677632 673.5074387088391 0.001196031245950643 0.0727562846146994 0.025115859474839568
678 107 672.7280698266848 673.541852452203 0.0012082138957741724 0.07122538574333295 0.021747161405369857
308 43 672.7624796071093 673.5863028137743 0.0012230403189964487 0.04824987365584895 0.01712204131591343
716 116 672.9229134399251 673.6427700690804 0.0010686029170645867 0.050683155786328336 0.017097122536361063
901 160 672.9503049338493 673.6472330740903 0.0010345594934913357 0.06372257481468403 0.020690542829087243
611 96 672.9845989743375 673.7129914289283 0.0010811613607834508 0.09366288691067093 0.0313526553702649
494 79 673.0148811727429 673.72551822483 0.0010547871987386629 0.04962114427431905 0.017930833844160086
743 122 673.0445851275238 673.7524152574209 0.0010505789869810261 0.08159425544007357 0.023111994872643746
638 100 673.0739847579919 673.7789627874065 0.0010463046018803508 0.1164873514110341 0.030341807465988718
813 140 673.1043973346663 673.8190488663435 0.0010605985878249444 0.0629442203476187 0.020150743751963195
852 148 673.4345069371929 673.8690842486756 6.448987223790518E-4 0.08278553440217856 0.011607802895760012
377 60 674.0514121357094 673.9471495292859 1.5470442525994103E-4 0.06899952045799133 0.0032486905558964034
449 71 674.0853853761503 673.9849731035805 1.489829544824853E-4 0.07191665274659259 0.0032775212772429892
723 117 674.125898763236 674.0027660909922 1.826886749411827E-4 0.05418453774292874 0.0029229287274792665
832 144 674.1538668497841 674.0237908100759 1.9298434488773252E-4 0.06036187417094556 0.004052545307390395
408 65 674.4103155763389 674.2295162057044 2.6815700928075416E-4 0.06445538435332106 0.00429037779435834
649 101 674.4516930987311 674.2348346519274 3.216363730534114E-4 0.08283190492634016 0.007075772507666294
313 45 674.4894197746706 674.2518835507236 3.522959738667872E-4 0.08159340859680289 0.00775026250466133
607 95 674.5200310938424 674.320325343267 2.9615858082540907E-4 0.06427428268522659 0.005330687667530637
336 50 674.5494909170471 674.3756966614554 2.5771132686436114E-4 0.10289159752485665 0.006184866782427405
780 134 674.5873049756805 674.4507110099407 2.0252623877465458E-4 0.10398493152755266 0.0050629878954712325
315 46 674.6265549977385 674.5958617298559 4.54987491383437E-5 0.0569878674936596 8.189521691546617E-4
559 88 674.6696506961958 674.6213005189488 7.167010174422773E-5 0.1160179997785608 0.0022216982257105998
595 93 674.7020087798508 674.8024353731095 1.4882369712132952E-4 0.08332464220397227 0.002976378113848343
510 83 674.7293551581835 674.9304284667721 2.979170890923323E-4 0.05283655334824985 0.005362343038809268
776 133 674.75967408458 674.9733993553792 3.166425091764909E-4 0.07044083976291254 0.005699385264513314
682 109 674.7843495758148 674.9779405212736 2.868107738592403E-4 0.08129460724968238 0.0065964363304410745
877 154 674.8166448927707 675.0610910138222 3.621096287513702E-4 0.10962353050584248 0.009414535555715206
772 132 674.8496208960995 675.0862497007647 3.505164040447995E-4 0.07716890545323893 0.008061620557487895
675 106 674.8834015943575 675.2396538744078 5.275938372491674E-4 0.03469420794619001 0.007913671805164564
499 81 674.9095045350069 675.2680915199395 5.310290674707281E-4 0.08652390427109993 0.011682261970007669
464 75 674.9350937245074 675.2962601669806 5.34826658722901E-4 0.07775346090105116 0.010696192005769484
858 151 674.9692566372331 675.3097164317959 5.041535554407516E-4 0.0806524966334869 0.011091023079931189
705 113 675.0038915013093 675.3328784522911 4.871478369833061E-4 0.10052976526703655 0.012178294275761111
514 84 675.0397624498131 675.3393863887811 4.436642449808533E-4 0.11559741189661708 0.013753128542649368
362 57 675.0684577244673 675.3590821761657 4.3032582128295826E-4 0.07541839324677266 0.008175930726034907
900 159 675.1061850426247 675.3769400587529 4.008946709146418E-4 0.07241035053285422 0.006814993703862455
332 47 675.144411465376 675.3969687937146 3.739390906500556E-4 0.06026978084870265 0.006730694720285153
334 48 675.1665663266598 675.5652872578111 5.902034025012202E-4 0.07153428462078093 0.011213510495457208
713 115 675.200968019992 675.7104866187849 7.540486774779129E-4 0.04764343777063738 0.012064411940963589
380 61 675.2344052902749 675.7711183769378 7.94223180108592E-4 0.09859671502119582 0.019854927016940166
771 131 675.2751671056427 675.7933371868725 7.667581976862092E-4 0.07457667385032715 0.014567943611816826
383 62 675.3165160569167 675.8372303668745 7.704729579266569E-4 0.06301245143895785 0.013097632124400823
707 114 675.3554492742774 675.8431348551626 7.215958197011812E-4 0.04691523973429299 0.013709904637620233
746 124 675.3920492538648 675.9305335760916 7.966563063484262E-4 0.049334095097885486 0.011949480192033107
781 135 675.4234512571737 675.9538262243777 7.846319476679126E-4 0.0787688554019104 0.014907531104014956
798 137 675.4533917106406 675.976971494211 7.745526928425992E-4 0.058358824851880216 0.012392459765708276
360 56 675.4949807669999 675.9919257100635 7.351344360238854E-4 0.09646555002381008 0.020583090941164114
634 98 675.5305986164105 676.0764005851424 8.073081211820196E-4 0.0990122653897367 0.021796603348082217
343 52 675.5704872968762 676.1138844555002 8.03706551687802E-4 0.06316900401386567 0.01205522247730747
476 77 675.5988357441324 676.1481048990333 8.123503577414192E-4 0.09018809292603548 0.020308100497300256
751 126 675.6338239540916 676.1868761597909 8.17898461502646E-4 0.038683118039421746 0.012268109456995269
370 59 675.6768798059106 676.258135730722 8.595178292136355E-4 0.0714422927501579 0.015470832754462245
419 66 675.7079165854077 676.3129307137921 8.945772007431923E-4 0.06576555840196258 0.016101886093783727
568 90 675.7339780499368 676.3395207267014 8.953235146068922E-4 0.057254890508588 0.016115326176727854
749 125 675.7671071294666 676.4022628746885 9.390207278765518E-4 0.09341383468941836 0.022535763160489056
