Site_ID Site_time_routing
0 672.0
436 675.4963263016986
798 675.534296389319
398 675.5713458061261
468 675.6024021193605
877 675.6400516234327
594 675.6721869437415
236 675.7082442408401
830 675.7477647898529
816 675.7781158427254
471 675.8109996875942
690 675.839187986954
722 675.866430540472
738 675.8883892012464
494 675.917109741043
507 675.9471250208516
441 675.972727504182
682 676.0093915409773
835 676.0412460716697
769 676.0765456250194
844 676.099814390019
874 676.1275165010644
610 676.1557033453448
674 676.1852413394157
310 676.2167401018551
536 676.2441761781421
552 676.2661795633587
486 676.2928836584841
524 676.3147650892087
381 676.3411756364677
217 676.3741025330519
243 676.4001137923534
233 676.4274939799797
193 676.4553626079675
14 676.4896510693527
582 676.5427739194607
894 676.5726261894438
396 676.6079920657264
281 676.6433864703026
785 676.6830213487536
734 676.7070603624135
831 676.7298388159747
805 676.751719860336
359 676.7874008581459
346 676.8160115816049
570 676.8469220835084
737 676.8730192155977
559 676.9118621124741
784 676.9503350679807
898 676.9746273279026
572 677.0051252325844
644 677.028224950904
461 677.0553791930937
280 677.0840943486007
654 677.1251364583593
713 677.1491253515313
576 677.1812753250429
149 677.2202037754038
128 677.2417967590048
51 677.2688201876024
13 677.296695295931
856 677.3572415990197
421 677.391513990444
876 677.4269915775748
777 677.4512337021473
847 677.4735564503718
348 677.5182086724119
779 677.5600424504921
422 677.5951668165973
521 677.6201444988279
292 677.6503244753536
613 677.6814539643705
920 677.7189139221065
855 677.7515534815277
694 677.776406793772
680 677.8063341547698
778 677.8325539742041
852 677.8554979783048
889 677.8841424546637
478 677.9234870200146
788 677.953037574805
822 677.9861171722407
640 678.0183738845703
571 678.0429781139918
458 678.0672447354098
548 678.0912930694108
624 678.1145884187264
627 678.137231415739
407 678.165574815082
121 678.2016130236108
700 678.2480467000652
773 678.2814407512745
849 678.3062745335791
497 678.3396562436484
731 678.3718504687936
820 678.3977621162312
679 678.4222305643026
655 678.4484998922991
767 678.4783609029835
543 678.5063361233707
587 678.543115193403
541 678.5700692278563
474 678.5979963115245
663 678.6310061510299
581 678.6593970450954
366 678.6941604908944
861 678.7421705110421
467 678.788310063234
875 678.8252154030207
659 678.8529039800264
824 678.882939849001
364 678.9239641785116
463 678.9476594351481
512 678.9740031678592
360 679.0
0 672.0
12 676.1359752869815
423 676.1829751619807
157 676.2170811228589
198 676.2403220091179
110 676.2659051608698
184 676.2898553208452
150 676.3121060737388
15 676.3433473049338
306 676.433914397779
147 676.5598317640389
408 676.7118364064829
464 676.7356660690366
107 676.778968677841
70 676.8030387713616
112 676.8270361220942
264 676.8765675761599
59 676.9103160031955
159 676.9374574272689
556 676.9752245794723
909 677.0119162321089
506 677.0529712198268
599 677.0852557594102
454 677.1117925452439
904 677.1463638753056
775 677.1711704835217
142 677.2272673639546
148 677.250661324718
319 677.2813641205197
144 677.3125723220501
676 677.3534302208959
323 677.3893913136076
62 677.425235825121
23 677.4495604065744
39 677.4782677620999
317 677.5154922908057
174 677.5457046359711
176 677.5669593075384
220 677.590080006176
291 677.6282470588498
760 677.6628128492592
755 677.6885241890942
664 677.7150352234131
790 677.7493706134278
340 677.7840427457104
399 677.8092431532131
357 677.8302675154773
145 677.8627065525469
137 677.8873878652929
21 677.9170086759043
290 677.9617271477907
595 677.992864281879
489 678.0186540494283
68 678.0692711421963
31 678.0924789484859
103 678.11990363918
85 678.1469311538394
531 678.1887758525625
505 678.2413393135157
224 678.2938904970559
33 678.3270913016913
395 678.375393636759
631 678.4184016225071
258 678.4530039901804
38 678.4989390643997
234 678.5328409024412
77 678.5632101790371
226 678.5927010763171
239 678.6157544725268
80 678.6465351697254
122 678.6701095204943
52 678.699429640622
302 678.7356056248152
513 678.7746862039329
795 678.812651434519
455 678.8491101451441
656 678.8755414327469
530 678.9004908444829
720 678.9273541061248
325 678.9680489028653
99 679.0
0 672.0
693 672.0175212012817
391 672.0542419323575
194 672.0858510744089
5 672.1226993401953
758 672.1813803358439
320 672.2195478883558
297 672.2404477546834
473 672.2749100020735
764 672.3054568253589
428 672.3374876177738
577 672.3828270758578
793 672.4103836686228
263 672.4610465328553
278 672.4819732298097
275 672.5108339583385
514 672.5375114407034
92 672.5823325379461
183 672.6073496035366
4 672.6428187540685
662 672.6970694504122
701 672.7203403113391
814 672.7437151167536
41 672.7962262181816
104 672.8237074402833
241 672.8527256731377
388 672.8819992270919
347 672.904364622534
578 672.9534056374774
842 672.9825716734955
517 673.0218283702775
488 673.058347902227
113 673.1140175007962
195 673.1510750749728
673 673.1890842956842
202 673.2331129893937
442 673.2688390172882
671 673.2996353427062
834 673.3247210870527
460 673.3565156842386
628 673.3822146811656
235 673.4210440353243
276 673.4565215014682
336 673.4786594136895
339 673.5015447181272
653 673.5363252743053
736 673.5638310514594
625 673.5886986059503
503 673.6157099534266
426 673.6390712682409
851 673.6761833495588
749 673.702419856917
579 673.7300565895082
603 673.7573724196965
619 673.7813460206502
726 673.810683651375
864 673.8348976296694
681 673.8610460333159
765 673.8975854257482
735 673.9263170486959
22 673.9839680677903
515 674.0331615925724
768 674.0719835121193
817 674.0937638887623
602 674.1288007111848
583 674.1508248698952
661 674.1775090948671
770 674.213228331846
6 674.2788285677013
403 674.3259041254835
567 674.3530156575649
592 674.3786552098406
427 674.4038264077651
64 674.4416076113857
43 674.4688281836767
75 674.493767049254
609 674.5378109309917
597 674.5694660572249
657 674.5947764843233
418 674.6225808584829
715 674.6525849696953
828 674.67639151293
508 674.7095569498326
415 674.7438910096744
533 674.7682227036001
660 674.7938725975622
772 674.8269002064628
374 674.8623734286504
641 674.8910249417861
557 674.9188431186728
459 674.9443088495569
501 674.9666347348158
546 674.9923844749295
269 675.0333730578585
160 675.0609227638842
390 675.0916056366314
406 675.1149388130395
607 675.1428565899945
324 675.1770840705682
