Site_ID Site_time_routing
0 679.0
795 679.0265688781228
355 679.0670530537811
598 679.0965525991202
627 679.1260508227109
849 679.1594223222548
739 679.1892002197321
880 679.214136725066
524 679.248602020824
613 679.2842229350732
507 679.3218942355337
485 679.3438686462994
303 679.3767847514549
690 679.424377161159
699 679.4518241857753
431 679.4883455000569
455 679.5176906475381
400 679.5427192709584
369 679.5727543032506
640 679.6082910691869
907 679.6381372193034
719 679.6642400966467
827 679.6929250670507
822 679.7197139013138
424 679.7612733997186
602 679.7906682153682
656 679.8139044121601
908 679.8434152548438
294 679.883457558586
565 679.913414431956
803 679.9442586653878
537 679.9784632892608
529 680.0061116673096
892 680.0389565758629
782 680.0635495386097
468 680.0979605767997
548 680.1613404832394
433 680.1882065821882
742 680.2210840931715
859 680.246003727501
869 680.2779129282836
543 680.3123661528989
680 680.340811796699
691 680.3702397452479
195 680.4097560081639
797 680.4569558281263
722 680.4954045324605
396 680.52786875181
748 680.5649962334471
477 680.6036290390222
918 680.6417012574866
289 680.684022868315
629 680.7180754977303
475 680.7456477618604
747 680.7853809007735
436 680.8237506244974
329 680.8497575785059
644 680.8818660474041
314 680.9143000740376
889 680.9583953362126
600 682.9680015279775
643 682.9937287995723
761 683.018573550499
890 683.0498811083605
544 683.082409175579
500 683.1090959051804
718 683.2494092057291
483 683.2808228104274
597 683.3134275587073
664 683.3402082232112
416 683.3750124498902
547 683.4006083341058
788 683.4295774679388
338 683.4649751643567
492 683.6715509910881
402 683.7060557095144
0 679.0
434 679.0102494764185
465 679.1128409899823
913 679.1514724747425
457 679.1880369854741
752 679.2229750062662
844 679.2493988303589
422 683.597415688378
493 684.0423782438264
645 684.0814037074631
397 684.2081240249948
535 684.2350793982821
888 684.2749990093795
0 679.0
811 679.0198032725228
495 679.0504436137218
665 679.0833221808541
618 684.3373502861203
864 684.4741522069869
574 684.515072307126
731 684.5486752354468
854 684.5765140784933
886 684.6085958808699
273 684.6530160338168
816 684.695084482844
711 684.7246424238449
423 684.7601628684249
790 684.7935021302239
804 684.8243290775102
870 684.8474938443532
497 685.7539992950502
0 679.0
124 679.0075825159463
190 679.0355940895149
54 679.0657590237007
91 679.0896385396353
134 679.1206330367941
448 679.1634197951876
225 679.2112533783977
117 679.2391880126713
150 679.2648286287412
77 679.2902723892696
142 679.3168395030796
262 679.3494821023487
76 679.3832376913593
410 679.4206257690798
180 679.4549546444152
45 679.4871352278773
333 679.5277186463377
80 679.570923885172
83 679.5942371660291
224 679.6241222903333
92 679.6545397492912
173 679.6798746156157
135 679.7057539349587
141 679.733641596597
324 679.764018924037
296 679.7889781983997
211 679.8177785714569
389 679.8471912942705
371 679.8699569217556
300 679.8930803185187
265 679.9161692279661
24 679.9538553431039
86 679.9824593342536
523 680.0225628813351
161 680.060429801355
75 680.0854215309331
139 680.110889067363
409 680.1445834461255
162 680.1776145282868
165 681.0696920837689
280 681.1007068500817
279 681.1227374343924
387 681.1472365207729
349 681.1731088303966
260 681.1984670253098
185 681.2295815320754
251 681.2557422490128
219 681.2786912348774
48 681.3110132633142
108 681.3376750676207
179 681.3644415062913
103 681.388918064229
164 681.4139189710738
51 681.4439634554074
207 683.76256575653
323 683.7892070661196
6 683.8326572599656
23 683.8577522021145
299 683.8989177303164
298 683.9201742984609
882 683.9610660312305
919 683.9978683040521
814 684.03556811415
228 684.9143160133705
17 684.951271691921
33 685.2533263461613
0 679.0
70 679.0143472881861
843 679.6124396956719
887 679.6361363344836
257 679.6958161129068
385 685.4991271372473
518 685.5258742660093
590 685.5497519024887
557 685.575618458689
905 685.6135985057283
63 685.6684666112
204 685.7076525655553
412 685.7604154582954
521 685.7996490800135
720 685.8297653691158
552 685.8561818275941
