Site_ID Site_time_routing
0 665.0
710 669.0819663808921
680 669.106289572103
729 669.1298451670057
787 669.1596352862816
295 669.1946377460807
509 669.2275034375571
135 669.2711562201858
284 669.3038234355425
190 669.3302391009283
492 669.3771320536196
612 669.4023447338441
361 669.4364139228521
535 669.4622210453892
368 669.4929592714722
227 669.5198721870643
186 669.5439046848305
296 669.5738608767466
430 669.5985144115411
452 669.639232558659
212 669.6861975548273
23 669.7195947976536
30 669.7451118179052
63 669.7730017412422
115 669.7994649797457
182 669.8259665509374
95 669.8516008199476
34 669.8775015973346
25 669.9005951519902
305 669.9410351468351
54 669.9774224241285
57 670.0009714131882
255 670.0339554224213
525 670.0672431823224
155 670.1021290732808
127 670.1288729036052
154 670.154466054015
90 670.180831657908
126 670.2058985395333
367 670.2378008465702
819 670.2843329186198
761 670.3187031586666
873 670.3459963644273
825 670.3694641142843
315 670.4090477608464
750 670.4480697918967
446 670.4901414525716
732 670.5294876621919
899 670.5593867800861
689 670.5884491532402
476 670.618081236445
808 670.6492000803217
669 670.6775478574173
475 670.7087266527105
893 670.7440552096034
420 670.7810329731851
821 670.8195167855332
883 670.8553364226854
744 670.8796307551241
733 670.9096921128453
650 670.9351989137958
518 670.96936909757
440 670.992030142238
706 671.028976780196
580 671.055438187057
453 671.0806464340736
859 671.1175756817561
564 671.1478804060155
457 671.1730892815548
652 671.205172918782
632 671.2268325948663
810 671.2581367330948
707 671.2887010496619
716 671.3161965448129
636 671.3404458512358
703 671.3679120489622
634 671.3940227759681
786 671.4236826589168
618 671.4502691636756
172 671.4950402726676
483 671.5289392783477
311 671.5559235440305
3 671.6026035312707
143 671.6369453119023
119 671.6624805068342
397 671.7043170180855
499 671.7299265511396
502 671.7548357205349
434 671.7845957980876
219 671.8245731510646
719 671.8675022896276
696 671.8888108468062
621 671.9118488120125
895 671.940066284937
675 671.9658046053627
260 672.0
0 665.0
129 669.1686682688077
353 669.1995765000562
856 669.2442783135156
448 669.2825060050458
863 669.3155495866279
886 669.3364496629182
685 669.3653801453664
42 669.4226760688871
76 669.4454554823318
73 669.4674858063156
97 669.4910875858023
484 669.5288693948415
635 669.5636666502049
470 669.5899957221653
589 669.6225792222824
522 669.6483947079795
370 669.6754188229544
916 669.7216249934082
781 669.7478289442926
549 669.7774140139379
559 669.8160864187621
362 669.8596161837928
896 669.8969433560934
360 669.9338925887862
416 669.958644651258
563 669.9841520006241
882 670.0150491149806
672 670.0424599151924
558 670.0708457645355
903 670.109185847092
801 670.1329617493006
789 670.1652235638728
542 670.1951620627112
648 670.2337006731419
335 670.2692640545819
568 670.2970902859705
333 670.3243094158225
848 670.3616923823204
686 670.3864075674817
586 670.4147218119248
562 670.4381525676039
547 670.461442261798
780 670.4905301974711
529 670.5197137560481
892 670.551742037049
611 670.5792834862685
730 670.6034971551491
537 670.6372424040169
279 670.6683586334913
429 670.6930352648131
623 670.7250620212477
379 670.7535512959854
862 670.7960367574594
902 670.8167248265706
846 670.8439518468791
809 670.872156441971
472 670.9028039042596
417 670.9255297400064
330 670.9479389661685
639 670.97831383811
424 671.0088161388136
225 671.0401472177764
48 671.072440202332
480 671.1162963423793
565 671.1426019608231
185 671.1863420868852
372 671.217912578125
392 671.326829219353
265 671.3651357970701
177 671.3928192843946
208 671.4179790026786
262 671.4431507097862
47 671.4783156522432
246 671.513028326732
204 671.5445105548757
7 671.5811389233123
84 671.6202192077112
304 671.6910120027375
0 665.0
