Site_ID Site_time_routing
0 693.0
80 694.0802820896573
191 694.1075315812234
846 694.1609841226878
885 694.188013559686
841 694.2105608459399
478 694.2504173335622
791 694.2799123083403
416 694.3115632097027
684 694.3438056411206
632 694.365400163534
699 694.3974479550092
874 694.4257295682922
764 694.4533847491363
618 694.4811818336349
502 694.5127519825285
818 694.5555136785764
514 694.5927031629944
696 694.6198745616075
646 694.6445259087473
603 694.6679570219081
781 694.696066583617
645 694.7249918392667
399 694.7534887912586
843 694.7922826459443
870 694.8184738760906
384 694.8578223375386
753 694.8948040883529
599 694.9208820939147
473 694.9452158764655
748 694.9807949372376
903 695.0075692629689
768 695.0348188889724
713 695.0651057118633
405 695.0992967472388
453 695.1336266794397
880 695.1702177165567
431 695.2093125417534
551 695.2430737978588
719 695.2692717945189
419 695.2993438480839
362 695.3231312013098
766 695.3673098504096
422 695.4091552359209
493 695.4361856750409
742 695.4655752454995
862 695.503940246028
680 695.5290570255137
917 695.5617734717573
774 695.590866509428
522 695.6385108808713
729 695.6753153221964
787 695.7051054414724
629 695.731499639703
345 695.7615976976152
639 695.7967148731025
644 695.8501095953934
397 695.8798401195207
312 695.9131748412324
24 696.0081905350249
228 696.044613261096
95 696.0732633456544
339 696.1083853443556
288 696.1471247152402
143 696.1763757198919
145 696.2095230167805
475 696.2443423814334
858 696.2765966431859
359 696.312076645849
730 696.3485573188337
796 696.3759551405144
640 696.4106320588478
578 696.447605629803
866 696.4782251655076
573 696.5153203929308
709 696.5481326416967
518 696.5817087924589
370 696.6110804390993
762 696.6472872018095
715 696.6721279384981
845 696.6986694204636
854 696.7261932230978
664 696.7553620913023
292 696.7915153593053
360 696.8151819221168
497 696.8404746586826
820 696.8778505622117
685 696.9041877127207
677 696.9359739335677
436 696.9651343258669
584 696.9911154030949
331 697.0197096664963
437 697.0435807281514
747 697.0822469535626
872 697.1111991785747
893 697.1327530646009
784 697.1593118001744
898 697.1836040600962
905 697.2121715236385
660 697.2430433521783
611 697.2732375696485
676 697.3047480176517
702 697.3268528059397
455 697.3572431198231
225 697.3946862116996
260 697.4202595754042
585 697.4544310957546
347 697.4891236303012
213 697.5209277131975
300 697.5485802278175
166 697.5773666116924
0 693.0
203 697.1487412901444
111 697.174368744356
201 697.2001232180342
4 697.2360104164756
199 697.2728206476758
913 697.3230748591825
907 697.3457843707204
544 697.3765592804625
693 697.4018513748041
800 697.4319952559398
549 697.4673938185504
538 697.4912218190102
708 697.524754942677
572 697.5571296430398
462 697.5817694045055
126 697.6176795471631
351 697.6495504995006
139 697.6798311623212
196 697.7045281495639
200 697.7273856294095
426 697.7599548110005
851 697.7970668923184
808 697.8217730970935
638 697.847984738536
480 697.8781252296236
443 697.8999823461303
588 697.92662479525
682 697.9581762632008
553 697.9926733322877
634 698.0242652515003
833 698.0540652384573
548 698.0825984720212
863 698.1199209156546
602 698.1546921510645
394 698.1863995720767
498 698.2184984975353
377 698.2428539963377
779 698.2772636174327
910 698.3021791850358
736 698.3303630939486
759 698.3514202820977
802 698.3797427174702
579 698.4072807849229
513 698.434989408817
745 698.4645221011685
670 698.493616678999
488 698.5254726124155
857 698.563830465537
435 698.5972034095208
641 698.6239817650404
604 698.646286607177
535 698.6694926372405
886 698.7091547073667
824 698.7362900398938
817 698.763051714041
521 698.8052835671657
483 698.8273875016336
311 698.8543717673164
771 698.893201427926
534 698.9279392648584
642 698.9518301572896
354 698.9815969569275
542 699.0137866597432
609 699.036637260993
657 699.0637658180598
510 699.0891311587421
208 699.1282600184009
415 699.1649292483665
832 699.1977892947543
456 699.2292189387568
635 699.2595439519492
755 699.2837358552264
457 699.3156199192573
724 699.346537244092
728 699.3831025598332
882 699.4163322131884
636 699.4482163342038
334 699.4802767425688
6 699.5271779883643
61 699.5548254930908
552 699.6003604112658
666 699.6332716811271
710 699.6565515333101
532 699.6865567236088
458 699.7104702996837
620 699.737754381979
404 699.7680181406805
12 699.813669670874
68 699.841486679581
353 699.8775910892557
801 699.9302345973643
593 699.9668381653337
652 700.0
0 693.0
659 694.2495420731683
856 694.3061103471688
224 694.3846803685399
234 694.4107620214216
110 694.4981412044094
321 694.6152237380779
209 694.6510298495698
344 694.6790823529062
28 694.7184783054747
99 694.7531814794663
369 694.9404158576048
267 695.0221816596351
206 695.0475115136779
114 695.0772423400952
149 695.101470666147
302 695.13005273284
1 695.1732319258499
90 695.2042994811638
343 695.3206304491758
279 695.3435181976351
467 695.3818047883728
298 695.4090126874197
525 695.4372285143916
423 695.4629290085339
150 695.5009238295914
50 695.5308044998687
20 695.5570735050793
239 695.5932768282066
211 695.6159324629067
32 695.6484975434306
190 695.6798583773494
173 695.70144119699
124 695.726967274488
121 695.7549788693783
86 695.7800407405683
739 695.8277719402166
561 695.8572110510557
698 695.8856892136225
516 695.9120979794836
332 695.9387382102425
701 695.9707635702782
772 696.0050083527142
333 696.0428450519721
598 696.0724934436581
562 696.0944934842257
876 696.123681575822
678 696.1535428357059
482 696.1805656843044
517 696.2037933366971
503 696.2284294037557
875 696.2647184683572
658 696.2920497851089
17 696.3473059469898
177 696.3804419579805
131 696.4037620369411
183 696.4275827334955
48 696.4569249011213
168 696.4891293763803
152 696.520458348041
240 696.546143281268
147 696.5726242405462
163 696.593677630519
116 696.6200689951153
322 696.6513562029807
247 696.6746915877195
309 696.7061835816806
53 696.7474121751454
34 696.7695105094521
70 696.7931479907436
306 696.8641362977644
466 696.8989889286657
403 696.9227529125646
27 696.9653146632338
182 696.9970382520962
142 697.0226725211064
540 697.0628201440433
451 697.0996377081066
82 697.1495522121897
52 697.1732696465325
348 697.2092591641696
712 697.2505222255774
750 697.2744256635619
738 697.3050555929686
570 697.3312226304615
790 697.3584878843027
661 697.3827124248393
829 697.4122088237675
871 697.4340332410592
649 697.4612696583108
400 697.4959637550609
672 697.5253177654689
835 697.5497643913855
780 697.5767920232249
515 697.6084794855095
289 697.6378123741692
0 693.0
537 697.5425953573782
691 697.5720335601018
891 697.5986472936573
783 697.6242611020807
605 697.6515826864282
737 697.6763972110556
794 697.712742802067
501 697.7542838999058
441 697.7767308623468
650 697.8256429049248
259 697.8614612915256
326 697.9016129471328
81 697.9364657856562
138 697.9606363672902
185 697.9886091100477
8 698.0234027432446
358 698.0689521706516
631 698.1036446500318
667 698.1256842347913
472 698.1552012117562
560 698.1900042563329
434 698.2242486528256
651 698.2538092812033
915 698.2864923864307
723 698.3167201971507
621 698.3434350970828
529 698.3676996764783
445 698.3976417879582
567 698.4256869692123
592 698.451326521488
361 698.4780935199929
195 698.5225204696725
134 698.5478650990418
245 698.5765763310353
277 698.5982790198985
172 698.6264901218741
3 698.660980447902
317 698.7051163623917
235 698.7360923611566
210 698.7610239386041
40 698.8133255847372
66 698.8359178049067
216 698.86588628931
428 698.8964399026215
429 698.920346955207
523 698.9454594262206
533 698.9726429616966
255 699.0139374963281
253 699.0358926880951
56 699.068668361848
769 699.1296480740093
662 699.1697851810536
558 699.1941595999148
430 699.2200449611612
85 699.2559736376393
23 699.284915089163
219 699.3199285193491
221 699.3412392653397
367 699.3708231617763
265 699.3948964621557
218 699.4191632803158
287 699.4464037128126
299 699.4735598792605
123 699.5044960902413
97 699.5295202011569
297 699.5609709969691
243 699.5893756193113
229 699.6133253677149
834 699.6582371010331
368 699.6956482765833
590 699.7263084195357
731 699.7575079704077
692 699.7824282120998
