Site_ID Site_time_routing
0 679.0
369 681.3141814341448
240 681.4046071682029
1 681.5759597151297
166 681.6284772590649
267 681.6562358596368
326 681.6810477139403
299 681.9644607924415
296 682.1050701042936
228 682.1722268771797
114 682.2217474480328
61 682.2469016999721
56 682.627940829563
66 682.6522505063006
190 682.7163105595959
288 682.7478692461727
350 682.7783302737753
98 682.8103974232544
53 682.9303933363822
161 682.958073335495
90 682.9814852732711
46 683.0126563641601
123 683.1634529659148
95 683.2277356818977
125 683.2511227132875
16 683.2816984762601
134 683.6356629013843
40 683.6654036028606
182 683.6957195170203
245 683.7231989810602
48 683.7585106086436
139 683.7854731849735
286 683.8151233022608
177 683.9618942234958
143 683.9862317326001
165 684.0085393437729
261 684.0399448460447
96 684.0705071931367
35 684.0962786392947
487 684.1391497161512
225 684.1686267326361
183 684.2744817485251
126 684.3010015049498
185 684.3287674481835
268 684.3543510107502
97 684.384928065942
19 684.412146154158
23 684.436219097117
72 684.4619135238867
542 684.5041013005812
526 684.5261715685322
429 684.5496217810941
365 684.5740777207915
772 684.6155949487055
368 684.6601579847102
877 684.6987847289051
551 684.729792700786
705 684.764499571372
559 684.7931191314229
796 684.8219680712631
693 684.8549805720611
484 684.8865818195995
347 684.9121578536488
843 684.9601514313225
801 684.9836122424853
434 685.0173319611511
598 685.0430792928787
367 685.0789706477129
845 685.1224936996488
566 685.1548459485953
621 685.1769164737922
695 685.1998227578274
568 685.2242607938267
794 685.2613904197592
403 685.3044198103939
3 685.3519609413866
9 685.3736889484918
151 685.4063690636441
25 685.437766898091
250 685.4744290953232
363 685.5033701815879
265 685.5298988067613
208 685.5537208985282
179 685.5791660440683
135 685.607944583159
115 685.6291376971128
219 685.6580516615502
196 685.6819387125746
200 685.7047961924202
180 685.7302318313522
47 685.759574362509
246 685.7942870369978
235 685.8234810803863
55 685.8564991240136
63 685.8852130022324
297 685.9218096467947
133 685.9540261208804
187 685.9772639910451
132 686.0
0 679.0
89 681.179188539077
124 681.683737780186
116 681.7392546648853
111 681.7661371427865
8 681.7967964597091
86 681.9671666331765
167 682.0632495660169
27 682.229561685319
336 682.3070834401444
345 682.4213203244402
424 682.4649479229925
362 682.487081338949
499 682.5124353557671
702 682.5399668205881
564 682.5674839874729
466 682.5976644484016
522 682.6198385997384
678 682.645615140116
783 682.674941155546
456 682.7058289282371
829 682.7393728944618
703 682.767256911518
749 682.7901871559478
879 682.8227358307772
425 682.8575851444954
869 682.8970442337342
508 682.9306137979462
833 682.9686911116285
670 682.9939874920641
865 683.0245147927689
864 683.0462113834392
333 683.0877798151071
685 683.1221633594844
842 683.1489476676519
562 683.1823636482283
453 683.2090595585465
502 683.2444956728997
797 683.2869909660649
259 683.3287386446905
696 683.3628647879221
764 683.3869935220594
560 683.4274914900531
639 683.4613210167845
277 683.4973052705451
447 683.5250426279673
708 683.5689344692418
681 683.5909115925807
583 683.6203886910305
719 683.6463303083107
596 683.6747890373124
473 683.7013918537967
633 683.730544484686
645 683.7623139663372
380 683.7912031145341
672 683.8221288966615
826 683.8500059618008
510 683.8810306117527
397 683.9045989418565
603 683.9381655155441
518 684.0043887250964
863 684.0504233496716
768 684.0729372178415
774 684.0982920267804
893 684.1229832776437
750 684.14806137585
701 684.1811837670658
885 684.2201799735254
356 684.2629634982724
897 684.2984910121029
827 684.326289342004
620 684.3543254058079
529 684.3775168265856
517 684.403434125416
878 684.4373895518453
472 684.4902467761242
692 684.5176925808347
578 684.5520481994072
503 684.5964332540888
635 684.6316375301193
260 684.6709060416572
558 684.7001850642902
353 684.7342958163473
430 684.7631087799286
480 684.7909056784646
76 684.8321403357229
24 684.8586195578912
255 684.8980898397967
4 685.1085380459297
82 685.1382674660222
382 685.1766255240447
858 685.2110170289222
742 685.2350653774678
527 685.2704412959023
536 685.3022652338692
661 685.3276386261731
452 685.361639457302
880 685.3983066470321
660 685.425240173691
573 685.4493021167979
482 685.4733066211019
683 685.5098553961528
483 685.5460036528737
316 685.5710509034611
311 685.5963347864529
309 685.6183401907559
725 685.6562063001468
262 685.7131503643802
315 685.8966594657101
342 685.9732522297719
0 679.0
652 680.8463593701256
476 680.8784169200511
355 680.903784502649
766 680.9432403114371
547 680.9799453840973
815 681.0175112133734
569 681.0557692281888
841 681.0925871815045
470 681.1246452770507
515 681.1567403395311
902 681.1975119884664
646 681.2374521865553
419 681.2650440295026
896 681.2997666561708
577 681.3398081272638
563 681.3754776315036
308 681.403789293898
378 681.4272183874087
332 681.4489493828536
448 681.4815441226528
554 681.5183790076601
747 681.5580947169123
623 681.5936569258328
492 681.6252630041813
871 681.6576430821901
873 681.6791235292839
913 681.7032970616964
744 681.7331643429742
451 681.7710625002138
789 681.8071552668048
698 681.8303385340103
379 681.8608693374241
732 681.8958548642224
593 681.9292618009267
440 681.9541925067557
723 681.9840290712077
533 682.012098254526
821 682.0483045730704
761 682.0818206858137
899 682.1060770673847
733 682.1344398850621
809 682.1602336807543
651 682.1899218841697
416 682.2221137453957
848 682.2569277775285
883 682.2875755185988
565 682.3182296267439
825 682.3484762536641
781 682.3720837846994
786 682.3974986833326
289 682.4334441958182
331 682.4562759922154
819 682.4957462751338
442 682.5372850408768
739 682.567922702159
859 682.5916338834256
