Site_ID Site_time_routing
0 658.0
110 658.013597989037
17 658.0420097267889
170 658.3630941767807
162 658.3902613439009
48 658.4181922736353
90 658.5885311596292
195 659.6821150059609
453 659.7171292973374
586 659.7600268653714
356 659.7882488016783
397 659.8790532266775
406 659.9583492988966
736 660.0002863555394
638 660.0409054732528
335 660.072766781727
338 660.0951327549844
445 660.1194549528532
409 660.1435004340327
719 660.1777068871505
840 660.2129107044656
798 660.2346447901448
756 660.2632481398372
821 660.2911566037359
703 660.3150728732401
754 660.3425157125117
733 660.3634465456273
859 660.392448027647
609 660.4211394273431
657 660.4482679844099
578 660.4851549114651
696 660.5225843314238
602 660.546277025104
701 660.5715420307909
415 660.6020067110395
811 660.6344928015195
455 660.6660196866865
334 660.6909258357299
399 660.7131524985883
641 660.7408211028433
860 660.7683883890261
567 660.7975138744164
764 660.825010988942
718 660.8493039381372
744 660.8750871366833
511 660.9053145986284
394 660.934071777599
806 660.9675002674752
601 660.9944147308423
499 661.0200879305993
771 661.0566896958908
786 661.088535983376
360 661.1224862236328
907 661.1603013099797
813 661.1849398008051
538 661.2135565692474
856 661.2434131514736
805 661.2704397869155
887 661.2984844753263
661 661.3358927415109
780 661.3648252639391
836 661.3925664612684
774 661.4238185995993
503 661.4626978580455
350 661.4910241263515
303 661.516641953247
15 661.6015849796073
257 661.6407090198636
192 661.6658211624384
169 661.6975819717385
39 661.7263996895167
239 661.7620364803505
106 661.7916338886771
144 662.0590772608434
216 662.1057741222348
224 662.1286389644297
58 662.1595228043432
229 662.1918436043362
31 662.3092082753434
107 662.379742548787
51 662.415802548377
156 662.4433426150384
62 662.6380914627848
78 662.679797210648
24 662.7482852521896
105 662.7768104924902
234 662.8259941076177
23 662.8614484614374
164 662.8927927268229
130 663.0705243729085
99 663.1708902220112
77 663.1926512804888
184 663.2956557890001
20 663.3281733840125
174 663.359497776869
80 663.3859772733397
247 663.419157045001
300 663.443078222225
722 663.4800885087192
272 663.5230508123304
188 664.1237131726278
0 658.0
311 658.0053284490633
790 658.0399556344557
814 658.0619378549621
548 658.0904685467286
528 658.1164943150277
313 658.1462867263513
651 658.182051103518
500 658.21581513097
793 658.2564819027923
828 658.2867208301975
470 658.3183263227204
525 658.356951646376
504 658.378369904081
359 658.4057126939746
848 658.4439245538676
893 658.4657593424357
619 658.4947142528647
812 658.5217703282442
765 658.545766942813
639 658.5746666547594
735 658.5980966175391
807 658.6208015981738
491 658.6527954698674
664 658.6793566837085
282 658.7282259532471
428 658.757136164385
254 658.7894577950668
178 658.8144171500793
231 658.9824758834427
177 659.0061997952286
44 659.0388586053432
447 659.0790131895978
22 659.2529435853995
260 659.2923070818426
2 659.3341001181016
98 659.3648205043702
75 659.4658429187659
94 659.575498105424
143 659.6042198489719
145 659.6373671458605
4 659.6716421361149
198 659.7084413388974
109 659.7335187931924
221 659.7610111486109
87 659.7900852855522
218 659.8182218281004
235 659.9044937929151
328 659.9291842924458
43 659.9657668217179
327 660.0029028546177
79 660.0372608958869
347 660.0729324448486
157 660.1024520688138
175 660.1269267703518
6 660.1614041147234
193 660.1978449010091
138 660.22343102008
286 660.2530314308244
249 660.2798318697804
196 660.3032149744588
200 660.3260724543044
183 660.3481031029592
149 660.3703732451361
52 660.6015189979627
386 660.7222342064204
213 660.7873412416715
11 661.0310866818919
121 661.0813561088363
45 661.109342830921
82 661.1342119756279
81 661.1779535775256
159 661.2715078455843
233 661.3229968010904
403 661.5689115907386
408 661.6238733972405
501 661.6498495238056
643 661.6758377191619
645 661.6974122771315
443 661.7249340262005
660 661.79073167812
837 661.8162324847347
489 661.9085604829605
337 661.9432495671724
465 662.1454933333423
435 662.2195948145743
457 662.2532464140968
900 662.2874089690259
905 662.316913838538
772 662.3418557985543
768 662.3658676876265
471 662.3976969624504
414 662.423544261914
915 662.4597870522349
650 662.4917299175659
894 662.5209795767724
594 662.5507291879298
559 662.580543291624
683 662.610443604888
889 662.6674227764731
634 662.7204639348353
724 662.7552355014116
858 662.7816622305629
681 662.8365002618306
290 662.8866196259969
674 662.9195392515472
598 662.9449848908615
577 662.9793677543585
553 663.0210167502141
308 663.0500712177153
653 663.0822935983925
0 658.0
864 662.8902386378588
625 662.9275789329668
493 662.9541550034282
745 662.9850776407558
749 663.0211551423224
583 663.0514188646406
437 663.0781931308716
667 663.1111301937726
309 663.145094586443
659 663.1765144477968
830 663.2035964026923
291 663.2401783227992
712 663.2742810017636
904 663.3004687281576
775 663.3252753363737
534 663.3573290722139
582 663.3821825432406
642 663.4076159074333
462 663.4347057011581
112 663.4752563735981
38 663.5015233325333
189 663.5336604846909
226 663.5558764523144
128 663.5823409906683
100 663.6043591689762
176 663.6282120672938
222 663.6515622235191
264 663.6782975359239
618 663.7165910111784
760 663.7432494702567
885 663.7789155565347
800 663.8035924282565
616 663.8332134107158
588 663.8583079526493
590 663.8797475506345
341 663.9090861801119
649 663.9477355488328
396 663.9793545861852
677 664.0107510612899
691 664.0387874175339
551 664.0665864296507
605 664.089016643845
910 664.1217755934113
818 664.1501215896859
920 664.1823943531665
655 664.2182293672545
802 664.2432689235148
310 664.2808012534099
762 664.3150824432614
298 664.3538219702252
524 664.3824019126376
867 664.4222466458801
464 664.4614038433334
544 664.4902772687952
919 664.5307762546732
584 664.5701133514259
742 664.5980455394977
797 664.6355443775698
407 664.6807572676997
514 664.7083972940366
872 664.7420604479553
587 664.7730213086282
844 664.8073934616951
866 664.8287644304194
822 664.8501905718551
469 664.8817278536186
709 664.9102249664709
561 664.9360504216089
679 664.9640330194046
608 665.0
0 658.0
483 658.0098251746055
279 658.0370168737037
296 658.0579522004238
219 658.0858813161902
3 658.1238826724511
215 658.1623972529885
251 658.1861871413779
297 658.2094586860878
388 658.233574974865
348 658.2570005549875
789 658.2934752703712
