680 169 9.335588417119457 0.090039905277728 63.32999999999999 0.030978413232408183 63.370630660864585 64.4650676091814 0.0898842844651547
361 84 19.677442783213714 0.05045944789612125 63.370630660864585 0.04671022913317178 63.41734088999775 64.36084712476605 0.050444600453361334
847 222 19.115037177875983 0.04952037315759025 63.41734088999775 0.046463889550058105 63.463804779547814 64.12082955203681 0.04951266918322181
731 187 13.195532180497473 0.07156484645393205 63.463804779547814 0.02380824561247029 63.487613025160286 63.94267926431141 0.07155354818822313
47 18 20.329977700459956 0.051389667166811016 63.487613025160286 0.07197742301557786 63.55959044817586 63.960866854306374 0.05138706135879355
208 48 19.636833702324807 0.05035042541151204 63.55959044817586 0.0327816286221293 63.59237207679799 63.26085040197973 0.050348539007790766
780 202 10.706505212178765 0.09343616005594516 63.59237207679799 0.05838194108393927 63.65075401788193 63.26517358260926 0.09341982305782366
740 190 19.473122221886005 0.04994427375044574 63.65075401788193 0.030064869560920394 63.68081888744242 63.56084077053785 0.049944046454211036
619 149 20.81058827006532 0.05191482718250873 63.68081888744242 0.029181112557629507 63.70999999999998 64.72087193846039 0.051899610831495434
383 92 21.36041172530632 0.05208293732738517 63.70999999999998 0.03576540635632925 64.35642305782112 64.66087554048495 0.05208159026263992
116 33 21.61851466161137 0.05241397094304097 64.35642305782112 0.03874770196091441 64.39517075978203 64.84087995227083 0.05241119459794448
39 16 22.909649765784103 0.05441048459194095 64.39517075978203 0.02743307814267549 64.42260383792471 65.00091062311691 0.054406126917038
463 109 14.045788114377176 0.07231914012484023 64.42260383792471 0.04593164918501687 64.46853548710962 64.99267390943824 0.0723062506629262
262 56 19.64215497596511 0.04919570315137012 64.46853548710962 0.03146451289037511 64.5 65.00081925084595 0.04919135563877907
656 162 14.33473586811755 0.07290906247248329 64.5 0.04464879948206023 64.5752477914849 65.02268552264852 0.07290004252512501
598 143 13.985887892593336 0.07195485667585821 64.5752477914849 0.02491719361942761 64.60016498510433 65.05266613023434 0.0719451059002392
482 113 13.499103374599098 0.07061159925483669 64.60016498510433 0.03443931686846313 64.63460430197279 64.93264024248987 0.07060694660154175
709 183 13.19060135364501 0.06971925619199151 64.63460430197279 0.04217097630433693 64.67677527827692 64.87261989480756 0.06971708987213215
623 150 13.995735676381644 0.071778832145649 64.67677527827692 0.03322472172306522 64.71000000000032 65.02266365308265 0.07177414018355235
559 135 8.49804278325323 0.1085779229843967 64.71000000000032 0.040991204168697185 65.33 65.08787276825257 0.10856558238565658
879 232 13.69998759667707 0.06989855590738242 65.33 0.0487764342837852 65.39767129344287 65.23261855859431 0.06989723113706672
630 151 21.632560632014382 0.05128654111819807 65.39767129344287 0.03322405361641894 65.43089534705898 65.24085829929618 0.05128603548552757
699 175 21.08238986780416 0.050420795290775804 65.43089534705898 0.026815686452096442 65.45771103351011 65.20084237271779 0.05041984305678534
431 102 21.072632451527028 0.05034423186203821 65.45771103351011 0.04228896648989815 65.5 65.2808405213456 0.05034353388750368
768 200 14.08897215785436 0.07062280890605846 65.5 0.03454251180962243 65.5591325799027 65.41263136040519 0.07062180794180818
732 188 14.001108981050663 0.07040025450053881 65.5591325799027 0.02965602222579279 65.58878860212728 65.47262643160823 0.07039962246888665
687 171 19.477113422714147 0.047790298489015226 65.58878860212728 0.022504693235215357 65.61129329536236 65.48078781596254 0.047790062505871575
802 212 14.940526632999799 0.07266250300278675 65.61129329536236 0.02495798697048329 65.63625128233275 65.53267034637506 0.07266205571348439
542 129 21.213909678322523 0.05035426202237522 65.63625128233275 0.045164721826924076 65.68141600415962 65.62083939253637 0.050354216192869956
340 76 20.47473794194502 0.04918071721641197 65.68141600415962 0.028583995840383566 65.71 65.62081629754957 0.04918059746480413
332 74 21.328474350414588 0.049881804641069 65.71 0.02677368470556041 66.33 65.64083021075155 0.0498749238765684
537 127 11.167025139639486 0.09003661391540216 66.33 0.029766291487572805 66.35976629148757 65.54502858458851 0.08996791673736719
319 70 21.121545725298404 0.049535433504384566 66.35976629148757 0.035973924047345104 66.39574021553491 65.44082414438063 0.0495217106950591
109 30 20.068701752062495 0.04792238410870644 66.39574021553491 0.034526134844675926 66.43026635037961 65.50079033424844 0.04790856859532276
519 124 15.211150325719494 0.07188210458725773 66.43026635037961 0.04700283774867334 66.4772691881283 65.41265657707746 0.07183335043979817
325 72 37.071978025946215 0.02470714807676934 66.4772691881283 0.04098766616608047 66.53999999999999 65.27999999999649 0.024703434612672097
814 216 19.90898936579356 0.04760029448257168 66.53999999999999 0.04865537867932522 66.58865537867932 65.26078404422742 0.047571211463950186
491 115 14.774416349252643 0.07059564479093716 66.58865537867932 0.04401785414756293 66.6326732328269 65.29263158157192 0.07051251618973739
24 9 12.847842152573367 0.09480694840302471 66.6326732328269 0.06480471705363589 66.69747794988056 65.6250622354718 0.09472084306131284
712 184 15.832536989499978 0.07209403518387551 66.69747794988056 0.06875077038886745 67.33 65.59265719921643 0.07197057327979015
358 82 16.028926546201085 0.07247401830163261 67.33 0.040392238519544155 67.37039223851956 65.74266105497378 0.0723693995288272
690 172 21.09320706446484 0.0485296880500916 67.37039223851956 0.03801121153417709 67.40840345005374 65.72080191687414 0.04848680059209736
543 130 15.572412104526904 0.07128456223685352 67.40840345005374 0.036886862202284265 67.44529031225602 65.83263549761905 0.0711754707451744
800 210 15.819732253061176 0.07175658673143287 67.44529031225602 0.033232523128740546 67.5399999999999 65.86264550964316 0.07164212285792323
829 219 21.919051593186566 0.049528403749032564 67.5399999999999 0.028471619412728882 67.56847161941263 65.96082131519891 0.04949154825699411
357 81 15.85109788035453 0.07172567602353071 67.56847161941263 0.04107643153916017 67.60954805095179 65.98264226754523 0.07161892824294912
156 38 36.45318254721885 0.022002944598135482 67.60954805095179 0.039193295251892676 67.64874134620368 65.95999999999684 0.02202100415911685
18 6 22.848257859367422 0.050759395847713655 67.64874134620368 0.03243136764434683 67.68117271384803 66.04084420650793 0.050724035808998896
15 4 22.496181700778102 0.050195420435468256 67.68117271384803 0.022631422651953986 67.70380413649998 66.22083299998754 0.05016597121266557
402 96 15.602634228129345 0.07010781702270612 67.70380413649998 0.05181141321597538 68.33 66.22260170469659 0.06991884159763181
899 237 15.747520618738546 0.07041662659352405 68.33 0.03798153639553688 68.36798153639555 66.1926099596884 0.07021816147808987
400 95 23.526924349335424 0.05103269243091186 68.36798153639555 0.0361984477434257 68.404179984139 66.08084813726745 0.05096436202916746
762 196 15.365372721887498 0.06944329054646572 68.404179984139 0.03216717286760532 68.43634715700661 65.86258949394661 0.06914556919402684
28 12 18.764161420080196 0.07673803927525036 68.43634715700661 0.06537941195694019 68.53999999999999 65.83271472137476 0.07653531082641603
5 1 23.07112063238659 0.05029769138967595 68.53999999999999 0.024931792982485407 68.56493179298249 65.86083525110212 0.05020018056087833
909 238 24.44576486699355 0.05217115234816925 68.56493179298249 0.08219633884689671 68.64712813182942 65.74086917714604 0.05206998936973035
60 21 20.72038976564035 0.046473019288853806 68.64712813182942 0.07448566158269149 69.33 65.76075292322943 0.04626621405092751
881 234 22.823914522544015 0.049380528127400486 69.33 0.06305037206192467 69.39305037206195 65.38081676294993 0.04915230349930175
