0,1,75883.0120286306
0,2,73915.27321747654
0,3,75685.6796759707
0,4,75855.68544467441
0,5,74521.61817056533
0,6,75163.38542282455
0,7,74939.10532952256
0,8,75415.12143879065
0,9,74342.82354166901
0,10,75437.20697051565
0,11,75303.7140064738
0,12,74808.65026617944
0,13,74167.82393137667
0,14,74653.48883330071
0,15,75471.99394520884
0,16,75835.48503996481
0,17,75498.35192443267
0,18,74852.54423396995
0,19,75595.69817160495
0,20,74990.02524531705
0,21,74455.87309627935
0,22,75080.60818479225
0,23,75284.96685655207
0,24,75248.65928903685
0,25,74845.18503612469
0,26,74973.27699747366
0,27,75657.92348771488
0,28,74754.70760166326
0,29,75226.55167216601
0,30,74976.16673235907
0,31,75460.52232495001
0,32,74095.37903344654
0,33,74918.9203475303
0,34,73953.92851120085
0,35,74726.99158304624
0,36,75660.03985861337
0,37,75208.1272808087
0,38,75382.39991247497
0,39,75715.61859941554
0,40,75212.1322654657
0,41,74405.73709766868
0,42,74538.88630892901
0,43,73911.71600082215
0,44,75116.25676528788
0,45,75819.98260003509
0,46,75355.20734245045
0,47,75839.83446573504
0,48,74379.44468887406
0,49,75150.77808683591
0,50,74240.00991213482
0,51,75841.25681169803
0,52,74411.66489858371
0,53,75843.38634123163
0,54,74611.29760899238
0,55,74906.48582770252
0,56,74615.78454679064
0,57,74145.78918443515
0,58,74525.06488095004
0,59,74376.74513308675
0,60,75396.58211503456
0,61,75478.72479343569
0,62,74434.99338889959
0,63,75246.37508231764
0,64,75734.66986463417
0,65,75179.36660250858
0,66,74529.02364580512
0,67,74552.35130533783
0,68,74846.34649650421
0,69,75495.31664632811
0,70,74157.60926873446
0,71,75514.04528383708
0,72,75454.63855928094
0,73,74923.4121887858
0,74,74452.16393084603
0,75,74287.35421139224
0,76,74964.28144599289
0,77,73912.85883898353
0,78,75535.9488025609
0,79,75808.06918105095
0,80,74462.9683498337
0,81,75308.76775001064
0,82,74307.4013773933
0,83,74411.58575139493
0,84,75773.31494509941
0,85,74105.44100280809
0,86,74315.34930429634
0,87,75441.94443642469
0,88,74149.62849379747
0,89,75539.17226355417
0,90,75213.43176975484
0,91,74532.17151076542
0,92,75888.845590179
0,93,74979.44142646201
0,94,74091.67388382768
0,95,75243.49255590857
0,96,75147.04865347875
0,97,74048.60854068505
0,98,74290.24519856967
0,99,74496.96030665937
0,100,75385.06258770559
0,101,75523.08281799091
0,102,74104.6391286486
0,103,74186.65237037127
0,104,75300.64838475047
0,105,75819.63171772474
0,106,74618.36531498305
0,107,74226.62489000744
0,108,75197.77914463077
0,109,75173.40065975908
0,110,75602.42162945918
0,111,75684.65496984115
0,112,74539.78869782086
0,113,74040.29890775644
0,114,74970.2119701877
0,115,75182.16784119103
0,116,74919.61049437651
0,117,75132.027511973
0,118,74786.77807667993
1,2,1967.740523157301
1,3,197.33451710120642
1,4,27.509290754070356
1,5,1361.3981114630726
1,6,719.6761462699471
1,7,943.9302781081074
1,8,467.96011746589363
1,9,1540.2251582923323
1,10,445.96688693064846
1,11,579.4220982738784
1,12,1074.4507742301514
1,13,1715.2204450415313
1,14,1229.6014700904639
1,15,411.2649748327237
1,16,49.5523305905071
1,17,384.94803207688494
1,18,1030.5881273577063
1,19,287.85402585396923
1,20,893.165044769916
1,21,1427.249400155739
1,22,802.656093770132
1,23,598.426348872989
1,24,634.6705237457218
1,25,1038.0635101957828
1,26,910.0426098081418
1,27,226.81815002737156
1,28,1128.6452189866923
1,29,657.1935886459627
1,30,907.4252745294882
1,31,423.8696597636976
1,32,1788.1575078060114
1,33,965.0547949337926
1,34,1929.4192613369005
1,35,1156.605110968255
1,36,226.0250056751541
1,37,676.2133231656534
1,38,502.1447971469916
1,39,171.69290154471653
1,40,671.9557008459662
1,41,1477.7590508505575
1,42,1344.7145455097316
1,43,1971.8088806598855
1,44,768.2660094288314
1,45,74.97257880824235
1,46,529.345883739056
1,47,58.989648073874775
1,48,1504.2392472285944
1,49,733.54840399758
1,50,1643.5183499351258
1,51,58.72810077138391
1,52,1472.206698351155
1,53,61.43824422411843
1,54,1272.7215814227293
1,55,977.6704151243248
1,56,1268.077884809158
1,57,1737.7969745224189
1,58,1359.2756325714051
1,59,1507.0226970897027
1,60,488.63967236215484
1,61,406.9089970836329
1,62,1449.267042381536
1,63,638.4728171156391
1,64,155.8348997349852
1,65,705.3008534692976
1,66,1355.5503748849408
1,67,1331.6665179760712
1,68,1037.9370918299542
1,69,391.06432174059825
1,70,1726.1671620507489
1,71,372.3354412225879
1,72,431.7875390447085
1,73,960.9984678399549
1,74,1431.7667502094241
1,75,1596.680018011092
1,76,920.3798611648515
1,77,1970.881649298663
1,78,354.62653606928876
1,79,94.84626878772464
1,80,1421.142113441326
1,81,577.1559649773861
1,82,1576.6586950264766
1,83,1472.8682899188286
1,84,126.56587168555328
1,85,1778.5803514661693
1,86,1568.7924647374346
1,87,446.3154621478343
1,88,1734.5813273591623
1,89,348.81048681829196
1,90,672.5882336926692
1,91,1352.2160406177568
1,92,71.51934378437706
1,93,905.7599633891195
1,94,1792.4304730654023
1,95,643.0749961869719
1,96,738.5765917873638
1,97,1835.4288614978584
1,98,1594.3889979201285
1,99,1387.7395954122742
1,100,503.63684598432553
1,101,366.9043762557266
1,102,1780.1417085531878
1,103,1697.8129735333052
1,104,586.137214858066
1,105,99.81283567372172
1,106,1266.4927624542474
1,107,1657.7437668691273
1,108,689.7189095371286
1,109,712.8631176981343
1,110,290.4904910095502
1,111,211.79841542211085
1,112,1345.2268501699934
1,113,1844.124619249917
1,114,915.6128531489724
1,115,705.4191315272587
1,116,966.3300374423945
1,117,754.2896731122157
1,118,1098.902459847818
2,3,1770.4089355502047
2,4,1940.4130925824609
2,5,606.3535912693474
2,6,1248.134215998351
2,7,1023.8610670634948
2,8,1499.8787197624774
2,9,427.6657517610623
2,10,1521.9736550158368
2,11,1388.5111784000924
2,12,893.518168165284
2,13,252.79604255220934
2,14,738.379194711813
2,15,1556.7832570659004
2,16,1920.2678240713856
2,17,1583.156158480117
2,18,937.413162422798
2,19,1680.5319803452896
2,20,1074.9162610410353
2,21,540.9045988170471
2,22,1165.5044609720635
2,23,1369.8834764453293
2,24,1333.5416392665893
2,25,930.2101064370635
2,26,1058.2592335683808
2,27,1742.9031936709641
2,28,839.8879908157398
2,29,1311.6510840999945
2,30,1061.3885278509638
2,31,1545.6299065388287
2,32,185.60689633907364
2,33,1004.6370216778171
2,34,53.28974726548852
2,35,812.542536064938
2,36,1745.1647323552857
2,37,1293.5909385824452
2,38,1467.675566762188
2,39,1800.763357061043
2,40,1297.4320914066088
2,41,491.95658360435
2,42,624.8522667321711
2,43,46.46072314112128
2,44,1202.0065612832827
2,45,1905.1578155755967
2,46,1440.518874118782
2,47,1924.9929883462776
2,48,466.4593161733167
2,49,1236.323725548115
2,50,327.41930669083865
2,51,1926.4394444214583
2,52,499.07454534611514
2,53,1928.7151278087915
2,54,697.9608287326881
2,55,992.3960869890433
2,56,702.1221242246518
2,57,234.97865549596636
2,58,612.8906584002702
2,59,464.04736912312893
2,60,1482.0669323270233
2,61,1564.1596007732205
2,62,523.3561487938032
2,63,1332.019476362661
2,64,1820.049111841415
2,65,1265.051097750703
