0	1760.665815905606	630	3278	0.28288108002188467	-0.08304779345893969
1	1661.768787577761	544	3288	0.2832293198079556	0.205301440950482
2	1701.9738509481303	571	3277	0.28280799723909955	1.244719573124801E16
3	1758.306176301851	655	3284	0.28468438870536367	1.2413690493748016E16
4	1730.644953698588	606	3273	0.28009556146222564	0.1037271846802309
5	1717.4805185734679	606	3251	0.28062860700554976	0.08021863328463029
6	1733.3368052799144	591	3244	0.29728850094239945	0.06500868642131159
7	1715.6890884594525	585	3292	0.2830017021250856	1.2347218255495014E16
8	1727.1284769958365	621	3224	0.2997167531642425	0.06014979179222886
9	1760.6956044215935	619	3289	0.2831624673080164	0.058745299371510455
10	1748.876110444502	618	3299	0.2812895763186263	0.07513537656379457
11	1709.2955962616732	576	3284	0.28185229428461245	0.08492471291966058
12	1685.5995850384093	562	3296	0.2822354284628107	1.2314248380313452E16
13	1707.8918483161433	590	3283	0.28012038351369417	0.34909109242026326
14	1772.9054882413861	622	3275	0.2826226420261214	0.05433311951293539
15	1729.1518729930383	599	3292	0.278194846908546	0.07118008753852469
16	1718.3418658289067	592	3290	0.28096355060637646	1.216803698793506E16
17	1770.380208145872	644	3254	0.29861282079692275	0.06525029013571532
18	1741.397433738469	584	3287	0.2852357984637633	1.2248834046287882E16
19	1708.8340430901742	597	3308	0.28484961274469994	1.2088298868748068E16
20	1697.007582424085	573	3284	0.28451644250900693	0.10378710820707988
21	1705.5785708709948	558	3290	0.2802386638112538	0.08517735112221005
22	1728.9697289552196	611	3264	0.28388137098898286	0.07610907974194105
23	1678.1595642757254	563	3268	0.28137303383319073	1.2430420534844712E16
24	1713.6640689779333	607	3275	0.2796389637942915	0.10690203614073475
25	1760.7494561128956	608	3284	0.2858293748007363	0.07974793730325568
26	1691.0414700662486	585	3274	0.2834832119795954	0.14320302316969374
27	1731.3672142984326	582	3304	0.28407125352783236	0.05180903601748251
28	1709.7570352547625	568	3290	0.280254885666689	0.06707470786895664
29	1738.5096993393493	637	3271	0.2820569056649972	0.13524978070032906
30	1693.403053729996	573	3276	0.27977351637808084	1.2548805492319422E16
31	1750.000434293195	623	3255	0.2845576532788706	0.06295769898701298
32	1734.1219804067318	580	3287	0.28407260993604505	1.24808823232135E16
33	1732.427574664997	586	3308	0.27932330265084665	0.04519624194641884
34	1725.4088322781492	605	3232	0.2984873404016501	0.05899323160771787
35	1819.992190853952	711	3276	0.2823322225119087	0.06504100543407752
36	1724.987478689835	608	3283	0.28514740497921565	0.14580578138329353
37	1724.388075242205	600	3284	0.28143852848035944	1.2330711279217614E16
38	1758.2282087992915	655	3305	0.2810545131179445	0.10269708617864247
39	1724.3507775004557	596	3292	0.2818023610898628	0.0016028659378291674
40	1770.406668783791	632	3264	0.2863864493228747	0.05133536537251344
41	1740.8261905136692	623	3259	0.28306815190860285	0.23403964024974896
42	1739.659728436349	628	3288	0.28619350643447483	0.11981265820811784
43	1748.5144992443584	615	3277	0.28376323689982796	1.2363769486400504E16
44	1731.7263332144669	570	3291	0.28457892622426245	0.055552996427985134
45	1715.159893656855	590	3279	0.28231784151744876	1.24808823232135E16
46	1663.6827141930407	534	3277	0.28495824910853873	0.07953599220625081
47	1730.6562771798315	608	3293	0.28206963533093554	1.2248834046287882E16
48	1698.2820301568536	559	3279	0.2856193726204156	0.07645485451636407
49	1738.25248105162	587	3277	0.28431707875626333	0.09150913637599209
50	1741.751237575163	625	3268	0.27771042686360303	0.2641693124634997
51	1735.4381926767755	602	3290	0.2857193438940049	0.07675336957445471
52	1710.5571243608103	574	3253	0.28216656133321744	1.2548805492319422E16
53	1674.0324416591093	553	3285	0.2812121649635329	0.23801853046224924
54	1718.9514587275066	596	3279	0.2853277684687339	0.09211156238810778
55	1730.7348627628767	597	3283	0.2848553582164626	0.06591634985623722
56	1697.7016243092496	539	3280	0.2832374454320811	1.216803698793506E16
57	1697.666748935543	574	3271	0.28365220546034514	0.09468182683689368
58	1629.4338533614714	506	3275	0.2796240938678462	0.3930602498907665
59	1672.804974989727	557	3278	0.28291825268395143	0.14452468910632912
60	1674.5839429536002	555	3292	0.28252359853001086	0.0777224525290867
61	1728.970066494063	608	3278	0.27878421043373636	0.1433867875479827
62	1689.9761912981887	596	3225	0.299780935908074	0.05677574951394778
63	1749.4751131502508	616	3269	0.2834825386610588	0.08454986490734931
64	1735.0638225496803	604	3291	0.27978187564810636	0.1383713046732265
65	1707.1524319867658	579	3264	0.286223660461625	0.36540890500748757
66	1712.5466833049632	610	3285	0.2815967372613188	0.04732817499701194
67	1710.357075378105	580	3278	0.27941349025377227	1.244719573124801E16
68	1711.6972020176552	587	3279	0.279980723658948	0.00402662608316626
69	1794.479297858679	657	3268	0.28697984094700596	0.1021424626452714
70	1735.2002927678927	619	3276	0.28511611173907725	0.07474849355655738
71	1700.7583534939752	583	3291	0.2801171575017876	0.41743767929124176
72	1714.3895782427269	581	3268	0.28472967537337085	0.09908008524879451
73	1650.189636986071	543	3275	0.28346366111177895	0.26144701066455106
74	1764.7590386324248	627	3308	0.28422218381077075	0.0533446255086583
75	1778.5117079183074	635	3265	0.27978578525535674	0.17871904632240723
76	1683.796809253541	550	3286	0.285491994917745	0.13751289564649244
77	1788.8117352995232	639	3284	0.2802220431451243	0.05197163351653354
78	1717.735849828839	581	3283	0.2807323843638515	0.050994362198892584
79	1713.0028888036356	565	3286	0.2820376486632555	0.12088092694640712
80	1647.7261297304942	536	3215	0.298668615395982	0.0541198555047964
81	1689.582756952677	559	3260	0.2827327470136764	0.13370016504441534
82	1696.3570631447406	568	3274	0.2821510067122611	1.2232588908295458E16
83	1704.8562117230424	554	3278	0.28534355756760155	1.2464016266019968E16
84	1689.7070571022944	587	3273	0.28578631023616485	0.07105648215901868
85	1714.4185975727291	584	3291	0.2833540919200966	0.3274199700153902
86	1687.7635724063884	591	3280	0.276066391914194	0.08705996569023895
87	1708.5551781351473	578	3246	0.296636461814442	0.06722463077532685
88	1754.2999496849773	624	3265	0.2843560905644157	0.1452407501255947
89	1742.1217507732058	631	3265	0.2801932027798199	1.244719573124801E16
90	1690.9703503540652	545	3279	0.2815623675652399	0.05726800077938027
91	1763.5779698986184	623	3261	0.2833800286805737	0.09342773510244036
92	1709.1651199880623	575	3307	0.2793482540219566	0.13422367308680075
93	1712.1073461112185	600	3278	0.2842376281464945	0.08248460465288036
94	1695.2565698308256	589	3224	0.29832263067672293	0.05998068292258769
95	1751.2999787300187	619	3285	0.27825318834483653	0.37941821228270434
96	1699.284439943171	565	3273	0.2831360269720988	0.06579789811673709
97	1715.827748456012	604	3292	0.27879589926315257	0.07457773856467491
98	1708.6323556136467	606	3244	0.2992995657409276	0.059971392160939316
99	1742.2446632480307	640	3231	0.3020974632782072	0.05841878673511569
100	1761.5258134965102	633	3263	0.28110473030520616	0.07827625073816001
101	1717.6819931527068	627	3272	0.27880634875257915	0.1290144686576725
102	1711.7999054549423	577	3276	0.28574238327520735	0.060803976595108424
103	1749.4080648984857	630	3288	0.2792046932817741	1.2397005425880076E16
104	1705.147175292127	584	3261	0.2873920471754782	0.13084312004468168
105	1722.613671144903	579	3285	0.28354638514048763	0.14058822234004636
106	1707.1135526060489	582	3265	0.28500422706753464	0.07978271380664351
107	1732.5304530571377	586	3272	0.2850292364213519	0.04879796770300546
108	1686.6297893980272	575	3273	0.28197628564373967	0.06298507970683566
109	1807.5023430598194	693	3291	0.28261961036770555	0.15550870711148143
110	1757.5365356985121	603	3273	0.2852497003185323	0.0879804977265428
111	1714.6103045575987	580	3293	0.281341388301576	1.2314248380313452E16
112	1700.195836931754	604	3297	0.2812346461177686	0.14092637860058826
113	1705.4374498660732	577	3297	0.2826299364351707	0.1409827889011324
114	1763.0452872471237	625	3265	0.2855451076373474	0.0847816472981792
115	1741.1546288072827	603	3268	0.28354153797375586	0.2020618217978235
116	1717.706717699595	585	3301	0.2805546286480215	1.2248834046287882E16
117	1739.4832092187617	608	3274	0.28241959473900075	0.050173774107472494
118	1745.3705380258884	603	3289	0.2809734721509795	0.0581343052745208
119	1717.503339034132	579	3284	0.2847087779885516	0.1084247641250479
120	1697.9350231257758	572	3270	0.2870527319375995	1.2652087842050446E16
121	1691.2034469623793	560	3277	0.2843824813313387	1.2531755484857032E16
122	1679.6946806841256	558	3290	0.28507507661177683	1.2397005425880076E16
123	1742.0235796635595	589	3284	0.2805283091293063	0.13226027169238813
124	1689.0925483310384	534	3281	0.28015783944207645	0.06630907522070598
125	1658.1973724933498	541	3285	0.28424066697288153	1.2565901957567814E16
126	1717.6750750990914	574	3277	0.2823755061091737	1.2380365150140638E16
